,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,B,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO
,OBJID_A,RA,DEC,NH,ENERGY_SLOPE,ENERGY_SLOPE_ERROR,EXPOSURE_TIME,nufnu_3keV(erg.s-1.cm-2),nufnu_error_3keV(erg.s-1.cm-2),nufnu_0.5keV(erg.s-1.cm-2),nufnu_error_0.5keV(erg.s-1.cm-2),upper_limit_0.5keV(erg.s-1.cm-2),nufnu_1.5keV(erg.s-1.cm-2),nufnu_error_1.5keV(erg.s-1.cm-2),upper_limit_1.5keV(erg.s-1.cm-2),nufnu_4.5keV(erg.s-1.cm-2),nufnu_error_4.5keV(erg.s-1.cm-2),upper_limit_4.5keV(erg.s-1.cm-2),pos_err,OBJID_B,ALPHA_J2000,DELTA_J2000,MAG_AUTO,Reliability,LR,duplicates,duplicates_LR,duplicates_R
518,2512.0,30.558479166666668,-0.2970569444444444,2.39e+20,0.8,-999/-999,3771.4,9.72913e-14,2.30741e-14,4.89507e-14,-4.0212e-11,1.2468599999999996e-13,1.12504e-13,4.08207e-14,-999.0,2.14415e-13,6.9569e-14,-999.0,5.0,11551749.0,30.55951792274157,-0.2967259529600887,20.615034103393555,0.8239213458711593,0.016251697540330356,11551425,0.003473119181279034,0.17607865412884074
519,2529.0,33.581041666666664,-0.7041980555555555,2.65e+20,0.846,+0.17/-0.13,137746.0,1.99951e-14,1.7123599999999999e-15,1.42841e-14,2.01542e-15,-999.0,1.89803e-14,2.81794e-15,-999.0,2.09829e-14,3.60656e-15,-999.0,5.0,12288442.0,33.58175178561826,-0.7043857043325594,20.04833030700684,0.7064691496179948,0.02372384494737417,12288244;12288263,0.0050681043322657595;0.004788915447718986,0.1509223890871603;0.1426084612948449
520,2532.0,33.57268333333332,-0.8186672222222222,2.62e+20,0.8,-999/-999,138830.0,2.72448e-15,8.2104e-16,8.473310000000001e-16,6.05719e-16,-999.0,2.48918e-15,1.25982e-15,-999.0,5.04715e-15,2.21708e-15,-999.0,5.0,12278808.0,33.57239038240287,-0.8193912872222634,22.757068634033203,0.2834590685143615,0.0067936781485679,12278737;12279010;12278892;12278952,0.0032267089013702484;0.005968795944717738;0.004951214923614905;0.0030266537769678714,0.1346310319016532;0.24904172697651872;0.20658423015787636;0.12628394244959015
521,2537.0,33.61116666666666,-0.8622141666666666,2.62e+20,0.8,-999/-999,140538.0,3.6878399999999996e-15,8.757760000000001e-16,1.6949000000000002e-15,7.793319999999998e-16,-999.0,1.65993e-15,9.38666e-16,-999.0,8.20364e-15,2.5769e-15,-999.0,5.0,12273855.0,33.61212958740877,-0.8632309761762821,21.84173583984375,0.3291030605911655,0.00803660852052317,12273882;12273736;12273746;12274043,0.003469552723367787;0.004174171206782056;0.005952479384647684;0.0027869201054490627,0.14207988571632205;0.1709343582028885;0.2437569502845267;0.11412574520509716
522,2540.0,33.572929166666654,-0.8345752777777778,2.51e+20,0.8,-999/-999,140022.0,2.24911e-15,7.49705e-16,2.42646e-15,1.0305899999999999e-15,-999.0,8.97841e-16,7.62051e-16,-999.0,2.05084e-15,1.4411899999999999e-15,-999.0,5.0,12277338.0,33.57385660439317,-0.8348221062616579,20.07545661926269,0.6727638890016999,0.023976045505038752,12277131;12277248,0.0061547541220539365;0.005507328246590151,0.17270138722968517;0.15453472376861485
523,2541.0,33.6611125,-0.8767566666666667,2.63e+20,0.191,+0.23/-0.18,135350.0,1.52542e-14,1.96406e-15,2.1216799999999998e-15,7.454229999999999e-16,-999.0,1.12209e-14,2.30855e-15,-999.0,2.10698e-14,4.03117e-15,-999.0,5.0,12272082.0,33.66281174157793,-0.8775199293569658,22.7838134765625,0.4652260392269376,0.004614705033025839,12272361;12272393,0.00226049918164419;0.0030440708127855653,0.2278895559793782;0.3068844047936842
524,2542.0,33.67917916666667,-0.8750805555555556,2.63e+20,0.8,-999/-999,134864.0,2.42022e-15,7.80273e-16,2.1320599999999998e-15,9.71072e-16,-999.0,6.261019999999999e-16,6.530159999999998e-16,-999.0,3.80833e-15,1.94133e-15,-999.0,5.0,12273265.0,33.67806612357037,-0.8748875772712993,19.458051681518555,0.2983757675050667,0.026503174664458742,12272363;12272201;12272459;12273154,0.010194434056259605;0.005011099205995292;0.02207603056744651;0.02504008426564621,0.1147701029905419;0.056415527217498006;0.24853447360253014;0.28190412868436326
525,2544.0,33.734025,-0.6785033333333333,2.69e+20,0.8,-999/-999,141553.0,4.09619e-15,9.32824e-16,1.88917e-15,8.32573e-16,-999.0,3.21954e-15,1.3144e-15,-999.0,6.99246e-15,2.40534e-15,-999.0,5.0,12291129.0,33.7351909508778,-0.6795669770509037,18.42941665649414,0.5498080996682884,0.030167047851958347,12290585;12290663,0.0075648178509037985;0.0171364562992306,0.137872228908609;0.31231967142310263
526,2547.0,33.68105833333334,-0.8883891666666667,2.63e+20,0.8,-999/-999,134361.0,3.754890000000001e-15,9.03474e-16,1.80459e-15,8.441369999999999e-16,-999.0,2.64818e-15,1.2387499999999999e-15,-999.0,6.7170900000000004e-15,2.45306e-15,-999.0,5.0,12270651.0,33.68107079930734,-0.8898933884854002,22.132062911987305,0.5289692057321842,0.006264890945185201,12270808,0.005578692532445631,0.4710307942678158
527,2549.0,33.60668749999999,-0.6496055555555555,2.67e+20,0.619,+0.21/-0.17,136973.0,1.41929e-14,1.5805e-15,7.640000000000003e-15,1.4412699999999999e-15,-999.0,1.00356e-14,2.05851e-15,-999.0,1.6426900000000002e-14,3.33333e-15,-999.0,5.0,12293583.0,33.60703048277448,-0.6498977420961289,18.117326736450195,0.7663989409928819,0.03155864062040203,12293126;12293321,0.0037197020689411107;0.005899481198979718,0.0903326528140293;0.1432684061930889
528,2558.0,33.79436666666666,-0.8004908333333334,2.68e+20,0.8,-999/-999,104507.0,6.46705e-15,1.19303e-15,5.077770000000001e-15,1.42279e-15,-999.0,4.64185e-15,1.6441400000000001e-15,-999.0,7.05697e-15,2.49957e-15,-999.0,5.0,12280711.0,33.79382953418757,-0.8005795084992687,19.75059127807617,0.7430081255131038,0.01919241767060836,12280760,0.006638279210875315,0.25699187448689625
529,2563.0,33.60847083333334,-0.9104969444444444,2.49e+20,0.8,-999/-999,135188.0,3.71336e-15,8.99052e-16,2.4394100000000003e-15,9.73617e-16,-999.0,3.61318e-15,1.44209e-15,-999.0,3.67069e-15,1.79711e-15,-999.0,5.0,12268492.0,33.60899475729814,-0.9106195629663708,20.45271110534668,1.0,0.020642099912217354,,,
530,2571.0,33.76748749999999,-0.8777144444444445,2.66e+20,0.8,-999/-999,89274.3,8.643850000000003e-15,1.3703e-15,6.1026299999999995e-15,1.56303e-15,-999.0,7.44633e-15,2.09822e-15,-999.0,9.06077e-15,2.8593699999999998e-15,-999.0,5.0,12272144.0,33.76730373359106,-0.8776477575432995,21.129276275634766,1.0,0.014145953286804052,,,
531,2575.0,33.6409625,-0.6054752777777778,2.69e+20,0.8,-999/-999,128237.0,3.03579e-15,8.916700000000001e-16,1.3412300000000001e-15,7.87962e-16,-999.0,2.4498300000000002e-15,1.27187e-15,-999.0,5.21364e-15,2.29814e-15,-999.0,5.0,12297874.0,33.6414669738034,-0.6070097665164284,24.296974182128906,0.5033634767601833,0.003620183663490127,12298037,0.0035718035001214388,0.4966365232398167
532,2579.0,33.513025,-0.8597472222222222,2.5e+20,0.8,-999/-999,138315.0,6.42649e-15,1.14467e-15,4.63886e-15,1.29659e-15,-999.0,4.90415e-15,1.6222300000000001e-15,-999.0,7.46969e-15,2.47087e-15,-999.0,5.0,12274077.0,33.51307305191331,-0.8602754741972087,23.17845726013184,1.0,0.007099510362835152,,,
533,2583.0,33.57014166666667,-0.9201208333333332,2.49e+20,0.8,-999/-999,128831.0,4.60832e-15,1.03527e-15,5.3824599999999995e-15,1.47248e-15,-999.0,2.99059e-15,1.3275399999999999e-15,-999.0,1.51814e-15,1.15571e-15,-999.0,5.0,12267113.0,33.57159310197441,-0.9208149423127712,21.55552673339844,0.7339764821703354,0.007484660413198674,12266949,0.002712751350005061,0.2660235178296647
534,2584.0,33.55707083333334,-0.9126713888888888,2.49e+20,0.8,-999/-999,129905.0,3.69565e-15,9.5354e-16,2.77596e-15,1.08318e-15,-999.0,3.4258e-15,1.46861e-15,-999.0,3.13161e-15,1.7400200000000002e-15,-999.0,5.0,12268066.0,33.557560496685106,-0.9128575130097484,21.51512336730957,0.322835405318315,0.010728518581439575,12267889;12267903;12267928;12268187,0.006390937153202969;0.004399684756257748;0.006953739213140331;0.004759282582686507,0.1923118061973204;0.13239237092962125;0.2092472693514031;0.14321314820334025
535,2586.0,33.51068749999999,-0.87302,2.49e+20,0.8,-999/-999,132834.0,3.07449e-15,9.12674e-16,1.53931e-15,8.62387e-16,-999.0,1.71007e-15,1.09138e-15,-999.0,6.08012e-15,2.5543e-15,-999.0,5.0,12272595.0,33.51055049910151,-0.8735136721965931,21.26229286193848,0.7727536932413939,0.01393166111770772,12272472,0.00409693096739763,0.22724630675860621
536,2648.0,-3.2463999999999933,0.26577527777777776,3.27e+20,0.8,-999/-999,78748.2,7.671810000000003e-15,1.53912e-15,2.89554e-15,1.28727e-15,-999.0,7.33642e-15,2.4153800000000002e-15,-999.0,1.23209e-14,3.8327e-15,-999.0,5.0,4245274.0,-3.245650684730151,0.2661485201127655,20.937780380249023,0.5041686534565885,0.014956507604267486,4245129;4245154,0.009517755442663211;0.005191420255125924,0.32083385188715263;0.17499749465625897
537,2649.0,-3.2066416666666555,0.3189566666666667,3.28e+20,0.989,+0.04/-0.04,81163.8,3.00515e-13,6.999760000000001e-15,2.60565e-13,9.74617e-15,-999.0,3.3719e-13,1.26407e-14,-999.0,2.98681e-13,1.43203e-14,-999.0,5.0,4249336.0,-3.2064077936234416,0.3183445305209208,21.916955947875977,0.4330171482470333,0.010559892097149833,4249316;4249445;4249457,0.0036977533951451625;0.006092536745981313;0.004036593527762146,0.1516294499371554;0.24982953074370373;0.16552387107210756
538,2651.0,-3.129979166666658,0.2372030555555556,3.28e+20,0.8,-999/-999,82069.8,4.06193e-15,1.23174e-15,4.33134e-16,5.58228e-16,-999.0,6.09194e-15,2.5124400000000006e-15,-999.0,5.52151e-15,2.94193e-15,-999.0,5.0,4242883.0,-3.129209496512772,0.23766628110745705,22.514404296875,1.0,0.007147734133244134,,,
539,2652.0,-3.125241666666682,0.27074194444444444,3.28e+20,0.8,-999/-999,77913.5,1.22208e-14,1.81961e-15,5.988259999999998e-16,5.56706e-16,-999.0,2.52635e-15,1.33366e-15,-999.0,4.19883e-14,6.572969999999999e-15,-999.0,5.0,4245718.0,-3.1248091993718963,0.2716894604735525,19.3881893157959,0.6825350755420349,0.026148899027511833,4245510;4245512,0.004877082953736131;0.007285454257755137,0.12730096891462916;0.19016395554333598
540,2653.0,-3.1397666666666737,0.2173625,3.27e+20,0.8,-999/-999,84044.0,8.600879999999999e-15,1.53912e-15,3.6359099999999996e-15,1.3149100000000001e-15,-999.0,7.31145e-15,2.21484e-15,-999.0,1.43592e-14,3.8127499999999995e-15,-999.0,5.0,4241339.0,-3.1394909656435743,0.2177059108907117,22.85627174377441,0.42554356193938064,0.00705164621009419,4241356;4241416,0.003483298271904265;0.006035970556539265,0.2102055477204139;0.36425089034020547
541,2656.0,-3.2777291666667447,0.2617736111111111,3.27e+20,1.188,+0.16/-0.14,83534.1,2.5918299999999998e-14,2.04926e-15,3.5007e-14,3.96419e-15,-999.0,3.03188e-14,4.17667e-15,-999.0,2.37079e-14,4.2761699999999994e-15,-999.0,5.0,4245020.0,-3.2772285004417085,0.2622978005629956,18.20681381225586,1.0,0.0329724801148403,,,
542,2657.0,-3.142341666666709,0.3405088888888889,3.29e+20,0.8,-999/-999,83880.5,3.6321199999999995e-15,1.17617e-15,2.63579e-15,1.33796e-15,-999.0,2.77934e-15,1.6079200000000001e-15,-999.0,4.19891e-15,2.42919e-15,-999.0,5.0,4251227.0,-3.1434343535738662,0.3396930892956909,22.36874008178711,0.40110969336024715,0.006478397817805742,4251103;4251336,0.005770795004102826;0.0039019945591137173,0.3572984987396986;0.24159180790005433
543,2659.0,-3.1490541666667013,0.3525819444444444,3.29e+20,0.8,-999/-999,84004.3,5.16954e-15,1.34419e-15,3.1258800000000002e-15,1.4250600000000001e-15,-999.0,3.51352e-15,1.7924499999999994e-15,-999.0,7.96428e-15,3.34478e-15,-999.0,5.0,4252456.0,-3.1501833087583577,0.3540923561967701,22.68148994445801,1.0,0.0049589537097648,,,
544,2660.0,-3.270966666666709,0.3420363888888889,3.28e+20,0.8,-999/-999,83599.5,5.5946000000000014e-15,1.3997e-15,4.8286700000000004e-15,1.7444600000000001e-15,-999.0,2.71586e-15,1.53887e-15,-999.0,7.18228e-15,3.06703e-15,-999.0,5.0,4251534.0,-3.2702343611501306,0.3421560508384822,19.4433708190918,0.6726218001024489,0.029400127121065614,4251296;4251384;4251460,0.0025307076673219387;0.006577768853566747;0.0052011409969907945,0.057898019954733274;0.15048746927947043;0.11899271066334742
545,2661.0,-3.091391666666709,0.30799472222222224,3.29e+20,0.8,-999/-999,85271.2,9.03129e-15,1.6802399999999999e-15,6.3e-16,6.09432e-16,-999.0,5.3109699999999996e-15,2.09119e-15,-999.0,2.54188e-14,5.7103400000000004e-15,-999.0,5.0,4248654.0,-3.0909349256489804,0.3089307720991429,20.42721366882324,0.6329861524761901,0.019683166798044178,4248531;4248465,0.0071262326831658005;0.0042863310036438205,0.22917077592490928;0.13784307159890066
546,2662.0,-3.130658333333372,0.1717697222222222,3.27e+20,0.8,-999/-999,83995.8,3.0250699999999997e-15,1.07738e-15,2.95132e-15,1.3815899999999998e-15,-999.0,2.3739899999999998e-15,1.45836e-15,-999.0,1.79395e-15,1.56479e-15,-999.0,5.0,4237968.0,-3.130955926920194,0.17102756063701766,24.7535457611084,1.0,0.004146825651621647,,,
547,2663.0,-3.0950875000000337,0.2050725,3.28e+20,0.8,-999/-999,79895.5,5.28247e-15,1.32972e-15,1.1971500000000001e-15,8.91896e-16,-999.0,5.04985e-15,2.13593e-15,-999.0,1.01803e-14,3.7394199999999995e-15,-999.0,5.0,4240172.0,-3.094170638259527,0.20347198373332825,24.27683448791504,1.0,0.003249478642147854,,,
548,2664.0,-3.256508333333386,0.3750155555555556,3.29e+20,0.8,-999/-999,82591.3,1.26214e-14,1.96028e-15,1.06447e-14,2.47302e-15,-999.0,1.19711e-14,3.04167e-15,-999.0,7.91575e-15,3.08542e-15,-999.0,5.0,4254606.0,-3.2561189202018,0.37509692413911777,19.110332489013672,1.0,0.040266204810623,,,
549,2667.0,-3.2920916666666926,0.34275944444444445,3.29e+20,0.8,-999/-999,81983.2,4.77048e-15,1.33019e-15,3.56264e-15,1.51165e-15,-999.0,5.72143e-15,2.26037e-15,-999.0,2.16065e-15,1.70771e-15,-999.0,5.0,4251578.0,-3.2910957850901355,0.3437332008191757,20.64580726623535,0.8488435664124909,0.015008692890823768,4251424,0.0026726485066916055,0.15115643358750896
550,2669.0,-3.283587500000067,0.1745511111111111,3.27e+20,0.8,-999/-999,84198.0,1.00798e-14,1.81896e-15,7.17546e-15,2.1975200000000003e-15,-999.0,9.18124e-15,2.8346599999999998e-15,-999.0,9.71117e-15,3.58251e-15,-999.0,5.0,4238243.0,-3.2826642883586605,0.17509538520077872,21.34293937683105,1.0,0.012373132561325663,,,
551,2670.0,-3.2724750000000995,0.3713955555555555,3.29e+20,0.535,+0.24/-0.19,84288.9,1.9240299999999998e-14,2.55855e-15,8.442650000000002e-15,1.94545e-15,-999.0,1.37036e-14,3.18815e-15,-999.0,2.30203e-14,5.03947e-15,-999.0,5.0,4254085.0,-3.2725206680147494,0.37128800867871203,22.268970489501953,1.0,0.007653959613809648,,,
552,2671.0,-3.126908333333347,0.15680527777777778,3.27e+20,0.722,+0.28/-0.20,81103.6,1.49824e-14,2.08502e-15,7.521600000000003e-15,1.97342e-15,-999.0,1.44442e-14,3.06051e-15,-999.0,1.65977e-14,4.35468e-15,-999.0,5.0,4237141.0,-3.1262958993319785,0.15788581122717407,19.89763832092285,0.5158791320899027,0.0197643231996166,4236847;4237098,0.0050426233035543114;0.013504979624851374,0.1316201980214723;0.3525006698886251
553,2672.0,-3.3232791666667367,0.25300527777777776,3.28e+20,0.8,-999/-999,84393.7,4.39086e-15,1.28772e-15,1.76831e-15,1.0893100000000001e-15,-999.0,3.73296e-15,1.86042e-15,-999.0,7.51659e-15,3.27408e-15,-999.0,5.0,4244210.0,-3.3236194466465463,0.2538636105825735,21.32259178161621,1.0,0.012733544211536326,,,
554,2673.0,-3.1380833333333267,0.38754583333333337,3.3e+20,0.8,-999/-999,85452.5,3.90347e-15,1.2045199999999999e-15,1.77129e-15,1.09276e-15,-999.0,4.97245e-15,2.1489000000000003e-15,-999.0,3.75843e-15,2.3186900000000002e-15,-999.0,5.0,4255512.0,-3.1368094627267737,0.3866795419141758,22.89238548278809,0.5700800294040438,0.005347722623822237,4255533,0.004032929824944816,0.4299199705959562
555,2674.0,-3.2342375000000065,0.13749833333333333,3.27e+20,0.607,+0.18/-0.15,74597.7,3.465230000000001e-14,3.40683e-15,1.53864e-14,2.78361e-15,-999.0,2.86623e-14,4.49627e-15,-999.0,4.03177e-14,7.027290000000001e-15,-999.0,5.0,4235637.0,-3.2335312345641114,0.1376816473219517,19.59537506103516,0.5666748110689346,0.03114858768758379,4235749,0.023818718215474325,0.4333251889310654
556,2675.0,-3.3047750000000637,0.3505486111111111,3.29e+20,0.8,-999/-999,79823.4,5.66521e-15,1.4002000000000002e-15,2.41843e-15,1.26965e-15,-999.0,5.94629e-15,2.35567e-15,-999.0,7.70006e-15,3.3070399999999998e-15,-999.0,5.0,4252169.0,-3.3045703464146072,0.35076176466144826,24.528249740600586,1.0,0.004216092650745651,,,
557,2677.0,-3.267437500000085,0.3927169444444445,3.3e+20,0.8,-999/-999,82049.2,7.941400000000001e-15,1.6807200000000002e-15,6.00509e-15,1.86354e-15,-999.0,6.74654e-15,2.3798500000000002e-15,-999.0,7.64089e-15,3.19925e-15,-999.0,5.0,4256161.0,-3.266807286720109,0.3935355409490389,22.074520111083984,0.37093224261770125,0.008059881075340546,4256080;4255997;4256122,0.0053782984419332835;0.004047033057924911;0.004243502670640393,0.2475203149879366;0.18625275411531214;0.1952946882790499
558,2678.0,-3.053070833333379,0.22620972222222224,3.29e+20,0.701,+0.13/-0.12,83325.7,4.57833e-14,3.48335e-15,2.4047499999999998e-14,3.21727e-15,-999.0,4.06192e-14,5.17004e-15,-999.0,5.12789e-14,7.15957e-15,-999.0,5.0,4242276.0,-3.05241076024862,0.22695005738043636,19.07167053222656,1.0,0.03728659043191428,,,
559,2679.0,-3.0445458333333586,0.1970725,3.29e+20,0.8,-999/-999,64619.7,9.00329e-15,1.82026e-15,5.22334e-15,-3.29855e-12,5.99529e-15,1.27492e-14,3.47997e-15,-999.0,1.54109e-14,4.9068999999999985e-15,-999.0,5.0,4240176.0,-3.044016787899181,0.1977298664815664,19.03553009033203,1.0,0.03784232987296262,,,
560,2680.0,-3.0328291666666587,0.30966388888888885,3.29e+20,0.8,-999/-999,85472.2,8.78626e-15,1.6802399999999999e-15,6.7088300000000006e-15,1.90447e-15,-999.0,4.71491e-15,1.92737e-15,-999.0,1.24668e-14,3.88238e-15,-999.0,5.0,4248785.0,-3.0321126747080602,0.3108042775376861,21.05462646484375,0.6969996052718617,0.01107049554369841,4248664,0.004812577359019248,0.3030003947281383
561,2682.0,-3.3225166666667283,0.3837755555555556,3.3e+20,0.8,-999/-999,80868.2,3.962300000000001e-15,1.30256e-15,2.3956800000000003e-15,1.41805e-15,-999.0,3.36506e-15,1.9918399999999996e-15,-999.0,5.08332e-15,3.0089e-15,-999.0,5.0,4255372.0,-3.321022195790988,0.3826576900457682,20.07696533203125,0.8817862346880944,0.017264134896602994,4255332,0.0023144593447889314,0.1182137653119056
562,2683.0,-3.2145916666667063,0.4523966666666666,3.31e+20,0.8,-999/-999,83460.0,1.31745e-14,2.10165e-15,6.46481e-16,6.467360000000001e-16,-999.0,1.1795299999999998e-14,3.25941e-15,-999.0,3.1524e-14,6.330680000000001e-15,-999.0,5.0,4260690.0,-3.2142183148561685,0.4528973791997857,21.546335220336914,1.0,0.010033187597107114,,,
563,2684.0,-3.2482499999999845,0.09354305555555556,3.26e+20,1.369,+0.07/-0.07,14701.1,1.33782e-13,4.81518e-15,2.33524e-13,1.19102e-14,-999.0,1.97355e-13,1.21249e-14,-999.0,1.1339300000000001e-13,1.05776e-14,-999.0,5.0,4231681.0,-3.2475516657623302,0.09414008494866324,19.940959930419922,0.7511743211832462,0.022118777888183463,4231373;4231507,0.003577144331004413;0.0037496768440789187,0.12148315689956123;0.12734252191719264
564,2685.0,-3.1590500000000366,0.4558758333333334,3.31e+20,0.8,-999/-999,79958.5,1.01776e-14,1.96154e-15,5.2771399999999996e-15,1.87383e-15,-999.0,1.23486e-14,3.4196999999999995e-15,-999.0,9.32885e-15,3.65551e-15,-999.0,5.0,4260904.0,-3.1596709908838534,0.4552357007310638,21.230104446411133,0.3851479646792418,0.013142253257152792,4260885;4260756;4260969;4261002,0.0042202815947719454;0.0038626074201706805;0.00876420394878059;0.004133262392927519,0.12367992267345956;0.11319789362786731;0.256844488297276;0.12112973072215533
565,2686.0,-3.0358041666666513,0.16048444444444446,3.29e+20,0.873,+0.17/-0.14,40100.3,4.02252e-14,3.55509e-15,3.20899e-14,4.49e-15,-999.0,3.61136e-14,5.5624800000000004e-15,-999.0,4.18667e-14,7.36896e-15,-999.0,5.0,4237349.0,-3.0344886460809444,0.16173421936890606,20.389745712280273,1.0,0.015785458345432907,,,
566,2687.0,-3.191108333333375,0.4625622222222222,3.31e+20,0.8,-999/-999,82686.4,1.87327e-14,2.52198e-15,1.3374700000000002e-14,2.78735e-15,-999.0,2.03419e-14,4.1911799999999996e-15,-999.0,1.29957e-14,4.13597e-15,-999.0,5.0,4261506.0,-3.1906914376162945,0.4630440143937168,21.432104110717773,0.48925830198104814,0.01365968213437812,4261342;4261356;4261467,0.0046560455949030315;0.0062053814761895585;0.003398053492574298,0.1667688119898045;0.22226244903197184;0.12171043699717544
567,2688.0,-3.0123875000000453,0.3557188888888889,3.3e+20,0.8,-999/-999,81488.9,9.73277e-15,1.96084e-15,5.88819e-15,2.08387e-15,-999.0,1.03376e-14,3.28403e-15,-999.0,9.37182e-15,3.82853e-15,-999.0,5.0,4252536.0,-3.011680932751005,0.35517128055733466,23.251323699951172,0.5031308991666297,0.006655190244067622,4252652,0.006572361979600357,0.4968691008333703
568,2689.0,-3.3988333333334135,0.3209608333333333,3.29e+20,1.695,+0.10/-0.09,15697.7,8.348330000000003e-14,3.48301e-15,3.14475e-13,1.56739e-14,-999.0,1.00171e-13,9.44883e-15,-999.0,6.18447e-14,8.12771e-15,-999.0,5.0,4249676.0,-3.397681274204558,0.3206393883186593,18.979177474975586,0.7910660675103249,0.03069546909767609,4249573,0.008107192725857953,0.20893393248967504
569,2690.0,-3.20905833333336,0.4817541666666666,3.32e+20,0.8,-999/-999,71070.0,1.0847e-14,2.1024e-15,6.15405e-15,2.09971e-15,-999.0,1.38143e-14,3.74903e-15,-999.0,7.82452e-15,3.43772e-15,-999.0,5.0,4263085.0,-3.2084163287466936,0.482345207191993,20.95737838745117,1.0,0.014252323235525886,,,
570,2695.0,23.89034166666667,-0.8045088888888889,2.58e+20,0.748,+0.25/-0.19,9488.4,5.26806e-14,6.8472e-15,2.50984e-14,6.09024e-15,-999.0,5.62677e-14,1.109e-14,-999.0,5.76093e-14,1.39791e-14,-999.0,5.0,10109821.0,23.890503554043217,-0.8038777492860978,19.92854118347168,0.683333985837145,0.023355988892081434,10109557;10109816,0.005063558538791306;0.005759915871348747,0.1481462272832763;0.16851978687957872
571,2696.0,23.913729166666656,-0.7234994444444445,2.56e+20,0.8,-999/-999,10464.8,3.47247e-14,5.59855e-15,8.7168e-15,3.6456e-15,-999.0,3.85321e-14,9.40126e-15,-999.0,5.86535e-14,1.43106e-14,-999.0,5.0,10114887.0,23.91434180810382,-0.7227855627045424,20.45800018310547,0.6734507088527917,0.018874226874044078,10114851,0.009151917617207407,0.3265492911472082
