,ID,RA,DEC,countrates_0.3-10keV(ph.s-1),countrates_error_0.3-10keV(ph.s-1),exposure_time(s),countrates_0.3-1keV(ph.s-1),countrates_error_0.3-1keV(ph.s-1),upper_limit_0.3-1keV(ph.s-1),countrates_1-2keV(ph.s-1),countrates_error_1-2keV(ph.s-1),upper_limit_1-2keV(ph.s-1),countrates_2-10keV(ph.s-1),countrates_error_2-10keV(ph.s-1),upper_limit_2-10keV(ph.s-1)
1502,2267,39.405679166666665,-1.4240644444444446,0.0002699,6.5e-05,153612.0,5.785e-05,2.969e-05,-999.0,0.000135,4.574e-05,-999.0,7.713e-05,3.451e-05,-999.0
1503,2269,39.75332916666666,-1.3441155555555555,0.000773,0.00011,140136.0,0.00015780000000000001,5.133e-05,-999.0,0.0002209,6.142e-05,-999.0,0.0003944,8.158e-05,-999.0
1504,2270,39.4231875,-1.4489538888888889,0.0002105,6.2e-05,151847.0,5.261e-05,3.06e-05,-999.0,5.261e-05,3.06e-05,-999.0,0.00010520000000000001,4.348e-05,-999.0
1505,2271,39.733124999999994,-1.3975775,0.00048019999999999996,8.7e-05,145399.0,7.388e-05,3.335e-05,-999.0,0.0002032,5.582e-05,-999.0,0.0002032,5.582e-05,-999.0
1506,2272,39.39948333333333,-1.4280608333333333,0.000234,6.6e-05,140790.0,8.509e-05,4.01e-05,-999.0,2.127e-05,2.005e-05,-999.0,0.00012770000000000001,4.929e-05,-999.0
1507,2068,313.7066833333333,0.6988897222222222,0.002268,0.0008699999999999999,4286.3,0.0,-0.8691,0.9453,0.0,-0.8691,0.9453,0.002268,0.0008699999999999999,-999.0
1508,2069,313.5787416666666,0.8212608333333333,0.01746,0.0022,4327.8,0.00761,0.00145,-999.0,0.006714,0.00135,-999.0,0.003133,0.00095,-999.0
1509,2070,313.6835999999999,0.8986063888888889,0.002904,0.001,3910.2,0.002489,0.0009048,-999.0,0.001117,-0.999,0.9436,0.00041479999999999995,0.0003762,-999.0
1510,2071,30.314612499999996,0.52658,0.035160000000000004,0.0016,15329.0,0.016730000000000002,0.001129,-999.0,0.01077,0.0009035,-999.0,0.0076549999999999995,0.0007624,-999.0
1511,2072,30.377104166666662,0.5067563888888889,0.0008652000000000001,0.0003,15093.0,0.000618,0.00025140000000000004,-999.0,0.0002472,0.00016219999999999999,-999.0,0.0001884,-0.2997,0.9438
1512,2073,30.275645833333332,0.5665969444444445,0.13,0.003,15407.0,0.06415,0.002129,-999.0,0.046439999999999995,0.0017420000000000003,-999.0,0.01944,0.001161,-999.0
1513,2074,30.428820833333326,0.5396002777777777,0.001656,0.00039,14945.1,0.0008281,0.0002765,-999.0,0.0004141,0.0001915,-999.0,0.0004141,0.0001915,-999.0
1514,2075,30.310070833333327,0.46003222222222223,0.0011330000000000001,0.00033999999999999997,15517.2,0.0005666,0.0002403,-999.0,0.00033999999999999997,0.00018759999999999998,-999.0,0.00022669999999999998,0.0001524,-999.0
1515,2076,30.443437499999995,0.5314508333333334,0.003059,0.0005200000000000001,14797.5,0.000161,0.00012090000000000001,-999.0,0.000805,0.000266,-999.0,0.002093,0.0004293,-999.0
1516,2077,30.436370833333328,0.6261672222222222,0.001531,0.0004,15205.0,0.0001392,0.00011870000000000001,-999.0,0.0009744999999999999,0.0003188,-999.0,0.00041769999999999996,0.00020619999999999997,-999.0
1517,2078,30.2330625,0.4916586111111111,0.002359,0.00047999999999999996,15599.4,0.0008846,0.0002944,-999.0,0.0008846,0.0002944,-999.0,0.0005897999999999999,0.0002432,-999.0
1518,2079,30.197062499999998,0.5201055555555556,0.0020829999999999998,0.00047000000000000004,16104.8,0.0009109999999999999,0.0003133,-999.0,0.0005207,0.0002381,-999.0,0.0006508999999999999,0.00026319999999999995,-999.0
1519,2080,30.384416666666663,0.3974763888888889,0.001859,0.00047000000000000004,10246.4,0.0004647,0.000239,-999.0,0.001394,0.00040629999999999996,-999.0,0.0005809999999999999,-0.4695,1.65
1520,2081,30.184308333333327,0.6303947222222223,0.0009853,0.00035,15863.8,0.00024619999999999997,-0.3497,1.1,0.0004927,0.00025,-999.0,0.0004927,0.00025,-999.0
1521,2082,30.236183333333333,0.6955925000000001,0.00195,0.00045999999999999996,15783.9,0.00105,0.0003386,-999.0,0.0009000999999999999,0.0003131,-999.0,0.0009748,-0.4595,0.5087
1522,2083,30.148062499999995,0.638595,0.002487,0.00058,11195.4,0.0006218,0.00029,-999.0,0.0012439999999999999,0.0004086,-999.0,0.0006218,0.00029,-999.0
1523,2084,30.119437499999997,0.5928527777777778,0.006638,0.0009199999999999999,10228.0,0.0005532,0.0002607,-999.0,0.0022129999999999997,0.000529,-999.0,0.003872,0.0006977,-999.0
1524,2085,30.120704166666666,0.4797602777777778,0.008283,0.0011,5700.6,0.003107,0.0006368,-999.0,0.003107,0.0006368,-999.0,0.002071,0.0005384,-999.0
1525,2086,30.605949999999996,1.4174483333333334,0.0036590000000000004,0.0016,1968.3,0.002196,0.0012519999999999999,-999.0,0.0,-1.598,1.3219999999999998,0.001463,0.0010429999999999999,-999.0
1526,4219,30.46484166666666,1.4843016666666666,0.022109999999999998,0.0035,2814.6,0.005895,0.0018329999999999998,-999.0,0.0044210000000000005,0.001583,-999.0,0.01179,0.002583,-999.0
1527,4216,30.445049999999995,1.2858591666666666,0.1511,0.0074,1727.5,0.0883,0.005685,-999.0,0.05264,0.004332,-999.0,0.010190000000000001,0.001895,-999.0
1528,4218,30.35384166666666,1.434603888888889,0.009717,0.0024,1801.9,0.009717,-2.398,1.32,0.003887,0.0015220000000000001,-999.0,0.00583,0.0018149999999999998,-999.0
1529,2138,57.38120833333332,-0.9760705555555556,0.0006449,0.00015,37622.0,0.000258,9.167e-05,-999.0,0.0002456,-0.1498,1.321,0.00038689999999999997,0.0001167,-999.0
1530,2141,57.14858333333333,-0.8403163888888889,0.00035069999999999996,0.00011,54902.1,3.897e-05,3.712e-05,-999.0,7.793e-05,5.294e-05,-999.0,0.00023380000000000002,8.937e-05,-999.0
1531,2152,57.136354166666656,-1.0497358333333335,0.0006019,0.00016,45658.3,7.523e-05,5.6e-05,-999.0,0.00022569999999999996,9.6e-05,-999.0,0.0003009,0.00011200000000000001,-999.0
1532,2154,57.07647499999999,-0.8791652777777778,0.0005116000000000001,0.00015,45206.3,0.0001462,7.895e-05,-999.0,7.309e-05,5.605e-05,-999.0,0.0002924,0.0001105,-999.0
1533,2796,57.17672083333332,-1.0967341666666666,0.0008106,0.00015,67601.6,0.000256,8.684e-05,-999.0,0.000256,8.684e-05,-999.0,0.0002986,8.684e-05,-999.0
1534,2164,336.69388749999996,0.8697797222222222,0.01431,0.002,4413.6,0.003949,0.001083,-999.0,0.006911,0.001417,-999.0,0.0034560000000000003,0.001,-999.0
1535,2165,336.5802166666666,0.8170125,0.002154,0.00082,4706.0,0.001539,0.0006752999999999999,-999.0,0.0006155,0.00043410000000000003,-999.0,0.0005201,-0.8192,0.9444
1536,2166,336.6870541666666,0.7552119444444444,0.002149,0.00084,4374.2,0.001536,-0.8392,1.651,0.0016120000000000002,0.000728,-999.0,0.0005372999999999999,0.00042,-999.0
1537,2167,336.5662958333333,0.7856375,0.00298,0.0009599999999999999,4896.6,0.001655,0.0007467000000000001,-999.0,0.0009932,0.0005867000000000001,-999.0,0.0003311,0.0003253,-999.0
1538,2182,45.921099999999996,-0.9513588888888889,0.00043559999999999996,0.00014,39336.7,0.0001867,9.1e-05,-999.0,0.0001867,9.1e-05,-999.0,6.223e-05,5.18e-05,-999.0
1539,2210,39.59009583333333,-1.2017977777777777,0.0001494,5e-05,161234.0,9.667e-05,3.986e-05,-999.0,3.897e-05,-0.04995,0.3893,5.275e-05,2.973e-05,-999.0
1540,2253,39.576358333333324,-1.477700277777778,0.0002517,6.5e-05,151033.0,6.714e-05,3.37e-05,-999.0,0.00010070000000000001,4.093e-05,-999.0,8.394e-05,3.772e-05,-999.0
1541,2276,17.604379166666664,-0.3918716666666667,0.001224,0.00032,17399.2,0.0006121000000000001,0.00022769999999999998,-999.0,0.0003673,0.0001785,-999.0,0.0002448,0.0001415,-999.0
1542,2277,17.606454166666666,-0.4001163888888889,0.0006282999999999999,0.00025,17363.1,0.0001256,0.0001149,-999.0,0.0002513,0.00016219999999999999,-999.0,0.0002513,0.00016219999999999999,-999.0
1543,2282,17.574258333333333,-0.43132861111111115,0.0009093,0.0003,14986.8,0.0006819,0.0002625,-999.0,0.0002274,0.00015,-999.0,0.0004364,-0.2997,1.65
1544,2286,17.411291666666664,-0.2923988888888889,0.0018989999999999999,0.00045999999999999996,11220.5,0.0002712,0.0001732,-999.0,0.0005426,-0.4595,0.9421,0.001628,0.0004242,-999.0
1545,2287,17.409574999999997,-0.24908805555555555,0.004079,0.00064,10986.0,0.001224,0.0003467,-999.0,0.0016309999999999999,0.0004,-999.0,0.001224,0.0003467,-999.0
1546,2288,310.03836666666666,-0.8709080555555556,0.3251,0.003,36690.1,0.1732,0.002129,-999.0,0.1133,0.0017420000000000003,-999.0,0.03862,0.001065,-999.0
1547,2289,310.08610416666664,-0.9339280555555556,0.0008816000000000001,0.0002,36669.7,0.00046970000000000003,-0.1998,0.5509,0.000147,8.1e-05,-999.0,0.0007346,0.00018,-999.0
1548,2290,310.10817499999996,-0.9206488888888888,0.0007515,0.00018999999999999998,37723.8,0.00010740000000000001,7.057e-05,-999.0,0.00037580000000000003,0.0001357,-999.0,0.00026839999999999996,0.00010859999999999998,-999.0
1549,2291,310.0171458333333,-0.7886480555555555,0.0004878,0.00016,36440.4,0.00034139999999999995,0.00013440000000000001,-999.0,4.878e-05,5.056e-05,-999.0,9.758e-05,7.04e-05,-999.0
1550,2292,310.10274166666665,-0.9480719444444444,0.0009976000000000002,0.00022,35794.0,0.0005372999999999999,0.00015930000000000002,-999.0,0.0001535,8.345e-05,-999.0,0.0003069,0.0001214,-999.0
1551,2293,310.03219583333333,-0.9651844444444444,0.001175,0.00022999999999999998,37902.3,0.0002351,0.00010290000000000001,-999.0,0.0005171,0.00015130000000000002,-999.0,0.0004231,0.0001392,-999.0
1552,2294,309.9826249999999,-0.9433505555555556,0.0005922000000000001,0.00018,36326.1,0.00012690000000000002,8.4e-05,-999.0,0.0001692,9.6e-05,-999.0,0.00029610000000000004,0.000126,-999.0
1553,2295,309.9392708333333,-0.8823822222222223,0.0005184,0.00016999999999999999,37585.4,0.00017280000000000003,0.00010070000000000001,-999.0,0.00017280000000000003,0.00010070000000000001,-999.0,0.00017280000000000003,0.00010070000000000001,-999.0
1554,2296,310.15267083333333,-0.810953888888889,0.0005132,0.00016,38119.0,0.0002053,0.0001,-999.0,5.132e-05,5.133e-05,-999.0,0.0002566,0.0001133,-999.0
1555,2297,310.1614916666666,-0.8014591666666667,0.0005364,0.00016999999999999999,39138.9,0.0001463,8.84e-05,-999.0,0.0002926,0.0001224,-999.0,9.752e-05,7.48e-05,-999.0
1556,2298,309.93859999999995,-0.807025,0.00047000000000000004,0.00016,37901.4,0.0001567,9.043e-05,-999.0,5.222e-05,5.357e-05,-999.0,0.0002611,0.0001183,-999.0
1557,2299,310.12796249999997,-0.9687944444444444,0.0005849000000000001,0.00018,35486.5,0.0003343,0.0001391,-999.0,8.356e-05,6.791e-05,-999.0,0.0001671,9.818e-05,-999.0
1558,2300,309.9511999999999,-0.7828191666666667,0.0004046,0.00015,39314.6,0.00031460000000000006,0.0001364,-999.0,4.495e-05,5.114e-05,-999.0,4.495e-05,5.114e-05,-999.0
1559,2301,310.17272916666667,-0.8050266666666667,0.0004919,0.00016999999999999999,37425.2,0.0001135,8.5e-05,-999.0,0.0001892,0.0001093,-999.0,0.0001892,0.0001093,-999.0
1560,2302,309.9106666666666,-0.8699847222222222,0.0005367000000000001,0.00016999999999999999,39343.6,0.00010729999999999999,7.792e-05,-999.0,0.00010729999999999999,7.792e-05,-999.0,0.000322,0.0001346,-999.0
1561,2303,310.1905791666666,-0.8436205555555556,0.0008137,0.0002,38607.2,0.00023930000000000002,0.0001063,-999.0,0.0002872,0.00011870000000000001,-999.0,0.0002872,0.00011870000000000001,-999.0
1562,2304,309.9288874999999,-0.7814077777777778,0.000505,0.00016999999999999999,37480.7,0.0002525,0.0001177,-999.0,5.05e-05,5.296e-05,-999.0,0.000202,0.00010460000000000001,-999.0
1563,2305,310.01712499999996,-1.0168216666666665,0.0007373,0.00018999999999999998,38346.1,0.0003686,-0.1898,0.4402,0.0003932,0.0001393,-999.0,0.0003441,0.000133,-999.0
1564,2306,309.95734583333325,-0.9889936111111111,0.0009697000000000001,0.00022,39118.5,0.0005172000000000001,0.00016130000000000002,-999.0,0.00025860000000000005,0.00011,-999.0,0.0001939,9.533e-05,-999.0
1565,2307,310.18129166666665,-0.7638830555555556,0.004614,0.00047000000000000004,27319.4,0.00018449999999999999,9.559e-05,-999.0,0.002584,0.0003505,-999.0,0.0018449999999999999,0.0003027,-999.0
1566,2308,309.8878083333333,-0.8573705555555555,0.0005304999999999999,0.00018,38078.5,0.00017680000000000001,0.000105,-999.0,5.894e-05,6.075e-05,-999.0,0.0002947,0.000135,-999.0
1567,2309,310.09038749999996,-1.0304027777777778,0.0008538,0.00021,38234.9,0.0001829,9.8e-05,-999.0,0.000366,0.00014,-999.0,0.0003049,0.000126,-999.0
1568,2310,309.88649583333324,-0.8871933333333333,0.0005352,0.00016999999999999999,39081.0,0.0004162,0.0001488,-999.0,0.0002294,-0.1698,0.7342,0.0001189,7.792e-05,-999.0
1569,2311,309.95529583333325,-1.0175136111111112,0.001831,0.00031,28441.3,0.0007327999999999999,0.0001973,-999.0,0.00012209999999999999,7.75e-05,-999.0,0.000977,0.00022549999999999998,-999.0
1570,2312,310.1978875,-0.9818719444444445,0.00337,0.00041,27139.8,0.001026,0.000223,-999.0,0.0016120000000000002,0.00028050000000000004,-999.0,0.0007326,0.0001942,-999.0
1571,2313,310.11417916666664,-1.0447936111111111,0.0005592,0.00018999999999999998,35978.0,0.0004349,0.0001689,-999.0,6.214e-05,6.263e-05,-999.0,6.214e-05,6.263e-05,-999.0
1572,2314,339.4006416666666,-1.072395,0.0022789999999999998,0.0007099999999999999,6405.2,0.00045569999999999996,0.00031949999999999996,-999.0,0.0009115999999999999,0.0004544,-999.0,0.0009115999999999999,0.0004544,-999.0
1573,2315,339.41897916666665,-0.9679030555555556,0.0016539999999999999,0.00062,6477.7,0.00033089999999999997,-0.6194,1.651,0.0008272,0.00043889999999999993,-999.0,0.0008272,0.00043889999999999993,-999.0
1574,2316,339.2706416666666,-1.0965994444444445,0.0026190000000000002,0.00078,5824.4,0.0007482,0.000408,-999.0,0.0011220000000000002,0.0004980000000000001,-999.0,0.0007482,0.000408,-999.0
1575,2320,323.0508833333333,0.2225286111111111,0.07977999999999999,0.0071,1761.3,0.0585,0.006043,-999.0,0.017730000000000003,0.0033229999999999996,-999.0,0.003546,0.001511,-999.0
1576,2321,323.01895,0.3852605555555556,0.005225,0.0021,1485.0,0.003831,-2.0980000000000003,1.652,0.003918,0.001843,-999.0,0.001306,0.0010710000000000001,-999.0
1577,2322,30.0987625,0.09544583333333333,0.00755,0.0037,841.4,0.002516,0.002148,-999.0,0.005032,0.0030440000000000003,-999.0,0.0,-3.696,2.204
1578,2323,339.6830666666666,1.1390888888888888,0.01581,0.0021,3975.2,0.005873,0.001287,-999.0,0.005873,0.001287,-999.0,0.004065999999999999,0.001084,-999.0
1579,2324,339.7153125,1.2261922222222223,0.002368,0.0009199999999999999,3805.9,0.0009476,0.0005803,-999.0,0.0014210000000000002,0.0007077000000000001,-999.0,0.0006091,-0.9191,1.321
1580,2325,54.51597083333333,1.3184527777777777,0.005568,0.00088,9545.5,0.0018559999999999998,0.0005133,-999.0,0.0024129999999999998,0.0005792999999999999,-999.0,0.001299,0.00042530000000000004,-999.0
1581,2326,54.48236666666666,1.2827380555555554,0.001172,0.00045999999999999996,9897.7,0.0001465,0.000161,-999.0,0.0005081,-0.4595,0.8239,0.001026,0.0004293,-999.0
1582,2327,54.54897499999999,1.403505,0.0015220000000000001,0.0005,9905.5,0.0008451999999999999,0.00036930000000000003,-999.0,0.0005073,0.0002898,-999.0,0.0001691,0.00016480000000000002,-999.0
1583,2328,54.490424999999995,1.410028611111111,0.009590000000000001,0.0012,9916.4,0.004413,0.0008,-999.0,0.004221,0.0008,-999.0,0.000959,0.00037710000000000006,-999.0
1584,2329,54.40514583333333,1.311371388888889,0.0016300000000000002,0.00053,8639.5,0.0005432000000000001,0.0003075,-999.0,0.0008148999999999999,0.0003795,-999.0,0.00027160000000000004,0.00021590000000000002,-999.0
1585,2330,54.673029166666666,1.2184816666666667,0.001101,0.00045999999999999996,9911.6,0.0005502999999999999,0.00032680000000000003,-999.0,0.0005502999999999999,0.00032680000000000003,-999.0,0.0001834,-0.4595,1.099
1586,2331,54.69561666666666,1.3149988888888888,0.00237,0.00063,9872.7,0.00023700000000000001,0.00019930000000000002,-999.0,0.001185,0.00045,-999.0,0.0009482000000000001,0.00039860000000000004,-999.0
1587,2332,54.388329166666665,1.193926388888889,0.001771,0.00061,9461.0,0.0010630000000000001,0.0004717,-999.0,0.0003542,0.00026839999999999996,-999.0,0.0003542,0.00026839999999999996,-999.0
1588,2333,350.01790833333325,-0.026031944444444444,0.0013460000000000002,0.00047000000000000004,9619.0,0.0007695,0.00035660000000000005,-999.0,0.0001923,0.00017830000000000002,-999.0,0.00038469999999999997,0.0002512,-999.0
1589,2334,350.0137416666666,0.05494611111111111,0.001361,0.00047000000000000004,9658.3,0.001088,0.000421,-999.0,0.0002721,0.0002154,-999.0,0.00038889999999999997,-0.4695,1.319
1590,2335,349.9568666666666,0.06606222222222222,0.0023710000000000003,0.0006,9619.8,0.0003951,0.000248,-999.0,0.0001975,0.000176,-999.0,0.001778,0.0005200000000000001,-999.0
1591,2336,349.90279999999996,0.001318888888888889,0.003668,0.00073,9566.6,0.00107,0.0003845,-999.0,0.0015279999999999998,0.0004623,-999.0,0.00107,0.0003845,-999.0
1592,2337,349.936225,0.11074111111111112,0.001129,0.00045,9590.6,0.00032250000000000003,0.00023890000000000003,-999.0,0.0001612,0.00017219999999999998,-999.0,0.0006452000000000001,0.0003389,-999.0
1593,2338,349.91515416666664,-0.12672666666666665,0.001259,0.0005,9287.0,0.00041980000000000007,0.0002895,-999.0,0.0008395,0.00041230000000000005,-999.0,0.0007197999999999999,-0.4995,2.204
1594,2339,338.6246333333333,-1.1499161111111111,0.00274,0.0012,3369.8,0.001827,0.0009818,-999.0,0.0009132999999999999,0.0007091,-999.0,0.0,-1.199,1.101
1595,2340,45.41980416666666,1.2636886111111112,0.01004,0.0029,1295.0,0.001434,0.0010789999999999999,-999.0,0.005739,0.002226,-999.0,0.002869,0.001551,-999.0
1596,2341,45.43455833333333,1.2591672222222223,0.019,0.0038,1697.4,0.006705,0.002235,-999.0,0.007821999999999999,0.002459,-999.0,0.00447,0.0018629999999999999,-999.0
1597,2342,45.34798333333333,1.308776388888889,0.0101,0.0028,1627.0,0.0020210000000000002,0.00126,-999.0,0.0020210000000000002,0.00126,-999.0,0.0060609999999999995,0.00217,-999.0
1598,2343,45.29395833333332,1.2225272222222223,0.0058119999999999995,0.0023,1688.0,0.0009685000000000001,0.0009310000000000001,-999.0,0.002907,0.001643,-999.0,0.0019379999999999998,0.001314,-999.0
1599,2344,45.443662499999995,1.1598077777777778,0.004444,0.002,1692.1,0.004444,0.002,-999.0,0.002222,-1.9980000000000002,2.197,0.001482,-1.9980000000000002,2.197
1600,2346,17.713554166666665,-1.2782141666666667,0.00325,0.0011,4045.0,0.0005417000000000001,0.0004583,-999.0,0.001625,0.0007944,-999.0,0.001083,0.0006722000000000001,-999.0
1601,2347,17.63603333333333,-1.3215261111111112,0.0034200000000000003,0.0012,3521.0,0.0008550000000000001,0.0006132999999999999,-999.0,0.0017100000000000001,-1.199,1.651,0.002565,0.001067,-999.0
1602,2348,17.695124999999997,-1.313106388888889,0.003915999999999999,0.0013,3585.2,0.0007832999999999999,0.0005757000000000001,-999.0,0.0007832999999999999,0.0005757000000000001,-999.0,0.00235,0.0009904999999999998,-999.0
1603,2354,40.662025,1.0414227777777778,0.001468,0.00039,11787.8,0.0007338,0.0002812,-999.0,0.0002446,0.0001633,-999.0,0.0004891,0.00022669999999999998,-999.0
1604,2355,40.560404166666665,0.9176944444444444,0.0007989,0.00031,14262.9,0.00013309999999999998,0.00012649999999999998,-999.0,0.00039930000000000006,0.0002214,-999.0,0.00026619999999999997,0.0001771,-999.0
1605,2357,40.507062499999996,0.9025216666666667,0.001392,0.0004,13977.0,0.0005059999999999999,0.0002444,-999.0,0.0006327,0.0002722,-999.0,0.00025299999999999997,0.00017219999999999998,-999.0
1606,2360,40.44620416666666,0.9831938888888889,0.001173,0.00039,14753.8,0.0007821000000000001,0.0003191,-999.0,0.0001955,0.000156,-999.0,0.0001955,0.000156,-999.0
1607,2362,40.53154166666666,0.7918558333333333,0.002362,0.00056,14331.5,0.001074,0.0003782,-999.0,0.0006442,0.00029089999999999997,-999.0,0.0006442,0.00029089999999999997,-999.0
1608,2363,40.53519583333333,0.7856102777777778,0.001596,0.00047000000000000004,14203.7,0.0011970000000000001,0.0004112,-999.0,0.00043529999999999996,-0.4695,1.652,0.000399,0.00023500000000000002,-999.0
1609,2364,40.4087625,0.9382466666666667,0.002821,0.00066,9718.0,0.001058,0.000396,-999.0,0.0017629999999999998,0.0005099999999999999,-999.0,0.0007053,-0.6593,0.826
1610,2366,40.48640833333333,0.7707119444444445,0.001417,0.0005,14157.9,0.000327,-0.4995,1.099,0.00023609999999999997,0.00020419999999999998,-999.0,0.001181,0.00045069999999999995,-999.0
1611,2367,40.4950875,0.7328158333333333,0.0017170000000000002,0.0006,14004.6,0.0003962,-0.5994,1.653,0.00042919999999999997,0.0003045,-999.0,0.001287,0.0005194,-999.0
1612,2368,40.45874166666666,0.727248888888889,0.00515,0.0012,9010.4,0.00309,0.0009,-999.0,0.00103,0.0005143,-999.0,0.00103,0.0005143,-999.0
1613,2965,1.7911041666666665,0.8914099999999999,0.07057000000000001,0.0029,10342.8,0.025789999999999997,0.0017579999999999998,-999.0,0.0281,0.0018449999999999999,-999.0,0.01669,0.0014060000000000001,-999.0
1614,2411,28.981366666666663,0.43742000000000003,0.003592,0.0011,4067.6,0.001347,0.0006757000000000001,-999.0,0.002245,0.0008642999999999999,-999.0,0.0,-1.099,0.8247
1615,2412,28.940112499999994,0.5898227777777778,0.003689,0.0011,4007.1,0.00123,0.0006722000000000001,-999.0,0.0018449999999999999,0.0007944,-999.0,0.0006149,0.0004583,-999.0
1616,2413,28.889987499999993,0.5798630555555555,0.0036710000000000002,0.0011,4062.4,0.0009179,0.0005445000000000001,-999.0,0.001376,0.00066,-999.0,0.001376,0.00066,-999.0
1617,2414,16.9744,1.0783141666666667,0.0009554,0.00035,12565.7,0.0,-0.3497,0.944,0.0006825000000000001,0.00029560000000000003,-999.0,0.000273,0.0001867,-999.0
1618,2415,16.9250625,1.0006641666666667,0.001209,0.00037,12912.1,0.00011,0.0001135,-999.0,0.0003299,0.00019240000000000001,-999.0,0.0007697,0.000296,-999.0
1619,2416,17.011120833333333,1.1374255555555555,0.001059,0.00035,13691.1,0.0001177,0.0001167,-999.0,0.0004707,0.0002333,-999.0,0.0004707,0.0002333,-999.0
1620,2417,17.0604375,1.1086108333333333,0.003165,0.00057,13921.8,0.0008332000000000001,0.00029130000000000003,-999.0,0.0014990000000000001,0.0003927,-999.0,0.0008332000000000001,0.00029130000000000003,-999.0
