RA;DEC;NH;ENERGY_SLOPE;ENERGY_SLOPE_ERROR;nufnu_5keV(erg.s-1.cm-2);nufnu_error_5keV(erg.s-1.cm-2);nufnu_0.5keV(erg.s-1.cm-2);nufnu_error_0.5keV(erg.s-1.cm-2);upper_limit_0.5keV(erg.s-1.cm-2);nufnu_1.5keV(erg.s-1.cm-2);nufnu_error_1.5keV(erg.s-1.cm-2);upper_limit_1.5keV(erg.s-1.cm-2);nufnu_4.5keV(erg.s-1.cm-2);nufnu_error_4.5keV(erg.s-1.cm-2);upper_limit_4.5keV(erg.s-1.cm-2)
01:35:02.312;-00:26:05.125;2.50E+20;0.8;-999/-999;1.87895e-14;6.18772e-15;9.9131e-15;5.61822e-15;-9.990E+02;1.46736e-14;8.3162e-15;-9.990E+02;2.23498e-14;1.26667e-14;-9.990E+02
01:34:48.928;-00:25:06.184;2.49E+20;1.091;+0.31/-0.22;5.35855e-14;7.84517e-15;4.34054e-14;1.08514e-14;-9.990E+02;8.92359e-14;1.82158e-14;-9.990E+02;5.34547e-14;1.68588e-14;-9.990E+02
01:34:35.976;-00:24:40.779;2.50E+20;1.174;+0.29/-0.21;6.45467e-14;8.48149e-15;5.13396e-14;1.26984e-14;-9.990E+02;1.37655e-13;2.43144e-14;-9.990E+02;6.47891e-14;1.96685e-14;-9.990E+02
01:34:40.783;+00:37:00.369;2.54E+20;0.460;+0.35/-0.24;1.7466e-13;3.00898e-14;6.22977e-14;1.82949e-14;-9.990E+02;7.10685e-14;2.43492e-14;-9.990E+02;1.63591e-13;4.80417e-14;-9.990E+02
01:34:24.586;+00:37:32.164;2.52E+20;0.8;-999/-999;6.6136e-14;1.5103e-14;8.38093e-14;2.05061e-14;-9.990E+02;3.097e-14;1.56636e-14;-9.990E+02;8.73561e-14;-5.38031e-11;2.3724e-11
01:34:50.489;+00:35:31.056;2.56E+20;0.8;-999/-999;5.21627e-14;1.36116e-14;4.9656e-14;1.70832e-14;-9.990E+02;3.66214e-14;1.79498e-14;-9.990E+02;1.85763e-14;1.58618e-14;-9.990E+02
01:34:18.349;+00:34:46.562;2.49E+20;0.8;-999/-999;4.41747e-14;1.26731e-14;2.99317e-14;1.3233e-14;-9.990E+02;5.91826e-14;2.257e-14;-9.990E+02;1.57685e-14;-4.51943e-11;5.09351e-11
01:34:35.839;+00:26:23.321;2.51E+20;0.8;-999/-999;3.62956e-14;1.25313e-14;2.29761e-14;1.25148e-14;-9.990E+02;5.0992e-14;2.25786e-14;-9.990E+02;1.2947e-14;-4.46574e-11;7.10899e-11
01:34:40.772;+00:37:00.592;2.54E+20;0.584;+0.17/-0.14;1.80387e-13;1.83742e-14;7.19666e-14;1.18799e-14;-9.990E+02;1.0364e-13;1.80578e-14;-9.990E+02;1.71251e-13;2.90176e-14;-9.990E+02
01:34:24.565;+00:37:30.690;2.52E+20;1.426;+0.32/-0.22;4.01306e-14;4.88334e-15;9.49057e-14;1.65774e-14;-9.990E+02;7.96158e-14;1.70496e-14;-9.990E+02;4.12724e-14;1.42384e-14;-9.990E+02
01:34:50.274;+00:35:32.984;2.56E+20;0.779;+0.43/-0.27;4.37802e-14;8.71248e-15;3.36287e-14;9.44807e-15;-9.990E+02;2.21638e-14;9.33976e-15;-9.990E+02;4.23384e-14;1.6059e-14;-9.990E+02
01:34:18.127;+00:34:48.303;2.49E+20;0.650;+0.43/-0.27;4.67624e-14;9.55084e-15;2.21055e-14;7.29751e-15;-9.990E+02;2.84705e-14;1.04313e-14;-9.990E+02;4.45297e-14;1.63153e-14;-9.990E+02
01:34:53.298;+00:33:32.011;2.56E+20;0.8;-999/-999;1.73775e-14;5.59588e-15;1.03392e-14;-8.8704e-12;2.25912e-11;1.74191e-14;8.43177e-15;-9.990E+02;3.53483e-14;1.486e-14;-9.990E+02
01:34:16.659;+00:32:56.062;2.49E+20;0.8;-999/-999;1.49271e-14;5.28045e-15;4.72606e-15;3.74982e-15;-9.990E+02;2.09932e-14;9.59508e-15;-9.990E+02;1.06631e-14;8.46046e-15;-9.990E+02
01:34:58.324;+00:36:06.077;2.57E+20;0.8;-999/-999;2.9216e-14;7.1111e-15;5.15208e-15;3.70853e-15;-9.990E+02;3.03727e-14;1.0931e-14;-9.990E+02;4.62289e-14;1.66377e-14;-9.990E+02
01:34:57.561;+00:39:42.107;2.57E+20;0.8;-999/-999;1.38818e-14;5.1442e-15;5.50996e-15;4.08323e-15;-9.990E+02;1.62356e-14;8.53888e-15;-9.990E+02;1.23557e-14;9.15637e-15;-9.990E+02
01:34:41.578;+00:43:28.648;2.54E+20;0.8;-999/-999;1.69579e-14;5.74332e-15;3.36187e-15;3.16059e-15;-9.990E+02;1.48858e-14;8.21408e-15;-9.990E+02;3.02095e-14;1.44988e-14;-9.990E+02
01:35:04.927;+00:40:57.110;2.58E+20;0.8;-999/-999;2.29144e-14;6.6594e-15;6.61766e-15;4.51193e-15;-9.990E+02;3.40967e-14;1.2458e-14;-9.990E+02;1.48282e-14;1.01099e-14;-9.990E+02
01:34:36.014;+00:26:21.334;2.51E+20;0.8;-999/-999;2.61195e-14;7.24704e-15;1.24096e-14;6.34465e-15;-9.990E+02;3.05846e-14;1.19806e-14;-9.990E+02;1.86396e-14;1.15575e-14;-9.990E+02
01:34:34.290;+00:26:25.341;2.51E+20;0.8;-999/-999;1.47085e-14;5.73724e-15;2.32892e-14;9.08428e-15;-9.990E+02;1.72178e-14;-1.34234e-11;5.85595e-11;1.04911e-14;-2.04437e-11;8.91855e-11
01:34:57.604;+00:27:39.986;2.54E+20;0.8;-999/-999;2.41975e-14;7.10358e-15;1.9184e-14;7.93142e-15;-9.990E+02;2.83212e-14;1.17091e-14;-9.990E+02;1.72457e-14;-2.52868e-11;5.92449e-11
01:34:31.881;+00:25:45.503;2.51E+20;0.8;-999/-999;2.6965e-14;7.549e-15;2.13457e-14;8.45555e-15;-9.990E+02;2.36819e-14;1.07819e-14;-9.990E+02;1.20207e-14;9.52174e-15;-9.990E+02
01:35:11.575;+00:43:40.582;2.58E+20;0.8;-999/-999;2.10982e-14;6.9621e-15;1.67521e-14;-1.10455e-11;3.17061e-11;3.94621e-14;1.43479e-14;-9.990E+02;1.50113e-14;1.09178e-14;-9.990E+02
01:35:01.949;+00:26:57.667;2.54E+20;0.8;-999/-999;1.75474e-14;6.49902e-15;7.95059e-15;5.56877e-15;-9.990E+02;1.76061e-14;9.86609e-15;-9.990E+02;1.78704e-14;1.25168e-14;-9.990E+02
01:34:40.820;+00:37:00.032;2.54E+20;0.349;+0.25/-0.19;2.30062e-13;3.14472e-14;6.80326e-14;1.59502e-14;-9.990E+02;7.6471e-14;2.19534e-14;-9.990E+02;2.12825e-13;4.4925e-14;-9.990E+02
01:34:40.682;+00:35:57.459;2.54E+20;0.8;-999/-999;2.23234e-14;7.557e-15;1.51632e-14;7.86912e-15;-9.990E+02;2.23853e-14;1.16172e-14;-9.990E+02;1.13589e-14;1.00501e-14;-9.990E+02
01:34:24.601;+00:37:31.501;2.52E+20;1.120;+0.36/-0.24;5.8853e-14;9.22848e-15;9.09854e-14;1.89012e-14;-9.990E+02;4.80163e-14;1.59e-14;-9.990E+02;5.88254e-14;2.12518e-14;-9.990E+02
01:34:19.108;+00:36:43.347;2.51E+20;0.8;-999/-999;1.64719e-14;6.64312e-15;8.697e-15;6.06256e-15;-9.990E+02;8.71673e-15;-1.55451e-11;3.88982e-11;3.91856e-14;1.92804e-14;-9.990E+02
01:34:50.426;+00:35:32.482;2.56E+20;0.8;-999/-999;5.25408e-14;1.1343e-14;4.4904e-14;1.31856e-14;-9.990E+02;2.8363e-14;1.2653e-14;-9.990E+02;4.31742e-14;1.92603e-14;-9.990E+02
01:34:18.087;+00:34:47.445;2.49E+20;0.8;-999/-999;3.84719e-14;9.65568e-15;2.76642e-14;1.03066e-14;-9.990E+02;3.27802e-14;1.3629e-14;-9.990E+02;2.49721e-14;1.45352e-14;-9.990E+02
01:34:53.306;+00:33:32.011;2.56E+20;0.8;-999/-999;1.99939e-14;7.25952e-15;1.44168e-14;-1.1508e-11;2.6472e-11;1.55862e-14;9.85417e-15;-9.990E+02;4.74399e-14;2.10646e-14;-9.990E+02
01:34:58.390;+00:36:04.711;2.57E+20;0.8;-999/-999;2.81872e-14;8.4728e-15;1.27829e-14;7.18408e-15;-9.990E+02;2.8253e-14;1.30613e-14;-9.990E+02;2.86648e-14;1.61098e-14;-9.990E+02
01:35:04.904;+00:40:58.324;2.58E+20;0.8;-999/-999;2.51544e-14;8.32425e-15;8.87964e-15;6.21382e-15;-9.990E+02;3.92143e-14;1.59618e-14;-9.990E+02;9.94831e-15;9.77595e-15;-9.990E+02
01:34:36.147;+00:26:25.047;2.51E+20;0.8;-999/-999;2.82937e-14;9.20978e-15;2.68703e-14;1.12693e-14;-9.990E+02;2.64967e-14;1.37275e-14;-9.990E+02;1.12128e-14;-3.28198e-11;7.11976e-11
01:34:31.609;+00:25:40.258;2.51E+20;0.8;-999/-999;2.30245e-14;8.60586e-15;1.82355e-14;9.6389e-15;-9.990E+02;2.69741e-14;1.4258e-14;-9.990E+02;9.12859e-15;-3.06656e-11;8.91317e-11
01:35:11.583;+00:43:40.863;2.58E+20;0.8;-999/-999;2.31111e-14;8.62695e-15;1.83578e-14;-1.36872e-11;3.97589e-11;5.40436e-14;2.01734e-14;-9.990E+02;9.14038e-15;-3.0669e-11;8.90877e-11
22:54:04.277;+00:54:22.360;5.20E+20;1.233;+0.38/-0.25;1.33894e-13;2.15813e-14;1.59094e-13;4.3678e-14;-9.990E+02;2.49051e-13;5.69922e-14;-9.990E+02;1.3494e-13;4.94067e-14;-9.990E+02
01:56:18.010;+01:02:13.302;2.55E+20;1.176;+0.35/-0.24;5.16799e-14;7.86339e-15;5.51086e-14;1.38937e-14;-9.990E+02;9.19557e-14;2.09115e-14;-9.990E+02;5.19181e-14;1.8374e-14;-9.990E+02
01:56:19.006;+01:03:15.921;2.55E+20;0.8;-999/-999;3.81301e-14;9.0714e-15;3.63072e-14;1.12399e-14;-9.990E+02;1.78452e-14;9.61955e-15;-9.990E+02;2.71665e-14;1.46443e-14;-9.990E+02
01:56:16.281;+01:02:23.903;2.55E+20;0.8;-999/-999;6.13983e-14;1.11881e-14;3.24703e-14;1.02591e-14;-9.990E+02;9.5771e-14;2.12699e-14;-9.990E+02;4.37551e-14;-3.9818e-11;3.95217e-11
01:56:16.832;+01:03:06.135;2.55E+20;0.671;+0.32/-0.23;8.87559e-14;1.4512e-14;2.67016e-14;9.02202e-15;-9.990E+02;8.17268e-14;1.95308e-14;-9.990E+02;8.49196e-14;2.51752e-14;-9.990E+02
01:56:14.724;+01:03:13.421;2.56E+20;0.8;-999/-999;3.86721e-14;9.0744e-15;2.30112e-14;8.6904e-15;-9.990E+02;5.6542e-14;1.68388e-14;-9.990E+02;4.2377e-14;-3.22837e-11;4.46338e-11
01:56:15.220;+01:03:39.593;2.55E+20;0.8;-999/-999;3.41689e-14;8.76902e-15;2.32184e-14;8.9593e-15;-9.990E+02;3.42575e-14;1.32176e-14;-9.990E+02;1.73803e-14;1.16497e-14;-9.990E+02
01:56:13.091;+01:02:31.761;2.56E+20;0.8;-999/-999;1.87991e-14;6.65456e-15;9.9408e-15;6.1608e-15;-9.990E+02;1.46556e-14;9.08282e-15;-9.990E+02;2.23088e-14;1.38259e-14;-9.990E+02
01:56:11.849;+01:03:07.592;2.56E+20;0.8;-999/-999;2.18391e-14;7.10828e-15;2.08008e-14;8.7744e-15;-9.990E+02;1.02221e-14;7.39151e-15;-9.990E+02;1.55602e-14;1.12514e-14;-9.990E+02
01:56:19.335;+01:06:20.353;2.55E+20;0.8;-999/-999;1.54819e-14;6.0476e-15;1.05229e-14;6.20628e-15;-9.990E+02;1.55243e-14;9.15609e-15;-9.990E+02;7.87957e-15;8.02499e-15;-9.990E+02
01:56:04.912;+01:03:24.039;2.56E+20;0.8;-999/-999;1.57743e-14;6.20084e-15;1.07304e-14;-9.8304e-12;3.9528e-11;1.84628e-14;1.04168e-14;-9.990E+02;2.81041e-14;1.58564e-14;-9.990E+02
01:56:33.672;+00:57:46.794;2.54E+20;0.8;-999/-999;3.32055e-14;8.61498e-15;2.19372e-14;9.15109e-15;-9.990E+02;1.9428e-14;1.04852e-14;-9.990E+02;3.94356e-14;1.84198e-14;-9.990E+02
01:55:59.040;+00:58:48.212;2.57E+20;0.8;-999/-999;3.56614e-14;9.078e-15;4.35464e-15;4.03519e-15;-9.990E+02;5.13111e-14;1.65611e-14;-9.990E+02;3.90546e-14;1.77741e-14;-9.990E+02
01:55:53.899;+01:02:52.735;2.58E+20;0.8;-999/-999;3.15867e-14;8.62695e-15;1.50502e-14;7.54312e-15;-9.990E+02;1.47691e-14;9.06743e-15;-9.990E+02;5.62319e-14;2.17333e-14;-9.990E+02
01:56:02.544;+00:57:11.400;2.57E+20;0.8;-999/-999;2.34818e-14;7.4137e-15;4.14088e-15;3.9223e-15;-9.990E+02;1.82986e-14;1.01136e-14;-9.990E+02;4.64174e-14;1.97939e-14;-9.990E+02
01:56:26.160;+01:11:45.039;2.54E+20;0.8;-999/-999;2.73563e-14;8.16156e-15;1.5779e-14;7.79244e-15;-9.990E+02;2.91066e-14;1.2735e-14;-9.990E+02;1.7725e-14;1.25114e-14;-9.990E+02
01:55:54.847;+01:10:24.373;2.57E+20;0.8;-999/-999;4.29692e-14;1.04397e-14;6.8214e-15;5.3034e-15;-9.990E+02;4.01996e-14;1.58711e-14;-9.990E+02;7.64826e-14;2.67581e-14;-9.990E+02
01:56:53.551;+00:54:19.428;2.53E+20;0.8;-999/-999;2.30095e-14;8.00724e-15;1.45915e-14;8.05955e-15;-9.990E+02;2.15545e-14;1.19055e-14;-9.990E+02;1.64105e-14;1.2732e-14;-9.990E+02
01:56:50.157;+00:53:05.057;2.53E+20;0.746;+0.32/-0.22;1.03221e-13;1.624e-14;5.37718e-14;1.39333e-14;-9.990E+02;8.06531e-14;2.08987e-14;-9.990E+02;9.92081e-14;2.95658e-14;-9.990E+02
22:54:04.293;+00:54:21.877;5.20E+20;0.740;+0.22/-0.17;2.00045e-13;2.30958e-14;1.15351e-13;2.20302e-14;-9.990E+02;1.37719e-13;2.72137e-14;-9.990E+02;1.92462e-13;3.94923e-14;-9.990E+02
22:54:33.522;+01:00:24.133;5.08E+20;0.8;-999/-999;2.85663e-14;8.86032e-15;2.01818e-14;1.00141e-14;-9.990E+02;2.5393e-14;1.25999e-14;-9.990E+02;1.88289e-14;1.31402e-14;-9.990E+02
22:53:59.393;+00:52:38.267;5.22E+20;0.8;-999/-999;4.65117e-14;1.13684e-14;1.90704e-14;9.59372e-15;-9.990E+02;4.7583e-14;1.67983e-14;-9.990E+02;4.70016e-14;2.02177e-14;-9.990E+02
22:53:51.870;+00:59:25.194;5.21E+20;0.8;-999/-999;3.64855e-14;1.03774e-14;8.09529e-15;6.63299e-15;-9.990E+02;5.05719e-14;1.86331e-14;-9.990E+02;2.99474e-14;1.73778e-14;-9.990E+02
22:54:51.751;+00:46:25.936;5.06E+20;0.294;+0.10/-0.09;1.45812e-12;9.65448e-14;1.58155e-13;-8.36976e-11;4.17854e-11;9.41727e-13;9.04315e-14;-9.990E+02;1.51441e-12;1.45425e-13;-9.990E+02
22:53:35.003;+01:03:41.270;5.23E+20;0.8;-999/-999;2.24966e-13;2.96658e-14;1.59883e-13;3.4267e-14;-9.990E+02;2.99042e-13;4.93047e-14;-9.990E+02;3.69042e-13;-9.72502e-11;7.15043e-11
22:53:31.688;+00:48:24.383;5.32E+20;0.330;+0.12/-0.11;1.23137e-12;9.07296e-14;2.463e-13;3.96416e-14;-9.990E+02;5.71385e-13;6.95796e-14;-9.990E+02;1.14026e-12;1.25555e-13;-9.990E+02
01:56:18.010;+01:02:13.302;2.55E+20;1.176;+0.35/-0.24;5.16799e-14;7.86339e-15;5.51086e-14;1.38937e-14;-9.990E+02;9.19557e-14;2.09115e-14;-9.990E+02;5.19181e-14;1.8374e-14;-9.990E+02
01:56:19.006;+01:03:15.921;2.55E+20;0.8;-999/-999;3.81301e-14;9.0714e-15;3.63072e-14;1.12399e-14;-9.990E+02;1.78452e-14;9.61955e-15;-9.990E+02;2.71665e-14;1.46443e-14;-9.990E+02
01:56:16.281;+01:02:23.903;2.55E+20;0.8;-999/-999;6.13983e-14;1.11881e-14;3.24703e-14;1.02591e-14;-9.990E+02;9.5771e-14;2.12699e-14;-9.990E+02;4.37551e-14;-3.9818e-11;3.95217e-11
01:56:16.832;+01:03:06.135;2.55E+20;0.671;+0.32/-0.23;8.87559e-14;1.4512e-14;2.67016e-14;9.02202e-15;-9.990E+02;8.17268e-14;1.95308e-14;-9.990E+02;8.49196e-14;2.51752e-14;-9.990E+02
01:56:14.724;+01:03:13.421;2.56E+20;0.8;-999/-999;3.86721e-14;9.0744e-15;2.30112e-14;8.6904e-15;-9.990E+02;5.6542e-14;1.68388e-14;-9.990E+02;4.2377e-14;-3.22837e-11;4.46338e-11
01:56:15.220;+01:03:39.593;2.55E+20;0.8;-999/-999;3.41689e-14;8.76902e-15;2.32184e-14;8.9593e-15;-9.990E+02;3.42575e-14;1.32176e-14;-9.990E+02;1.73803e-14;1.16497e-14;-9.990E+02
01:56:13.091;+01:02:31.761;2.56E+20;0.8;-999/-999;1.87991e-14;6.65456e-15;9.9408e-15;6.1608e-15;-9.990E+02;1.46556e-14;9.08282e-15;-9.990E+02;2.23088e-14;1.38259e-14;-9.990E+02
01:56:11.849;+01:03:07.592;2.56E+20;0.8;-999/-999;2.18391e-14;7.10828e-15;2.08008e-14;8.7744e-15;-9.990E+02;1.02221e-14;7.39151e-15;-9.990E+02;1.55602e-14;1.12514e-14;-9.990E+02
01:56:19.335;+01:06:20.353;2.55E+20;0.8;-999/-999;1.54819e-14;6.0476e-15;1.05229e-14;6.20628e-15;-9.990E+02;1.55243e-14;9.15609e-15;-9.990E+02;7.87957e-15;8.02499e-15;-9.990E+02
01:56:04.912;+01:03:24.039;2.56E+20;0.8;-999/-999;1.57743e-14;6.20084e-15;1.07304e-14;-9.8304e-12;3.9528e-11;1.84628e-14;1.04168e-14;-9.990E+02;2.81041e-14;1.58564e-14;-9.990E+02
01:56:33.672;+00:57:46.794;2.54E+20;0.8;-999/-999;3.32055e-14;8.61498e-15;2.19372e-14;9.15109e-15;-9.990E+02;1.9428e-14;1.04852e-14;-9.990E+02;3.94356e-14;1.84198e-14;-9.990E+02
01:55:59.040;+00:58:48.212;2.57E+20;0.8;-999/-999;3.56614e-14;9.078e-15;4.35464e-15;4.03519e-15;-9.990E+02;5.13111e-14;1.65611e-14;-9.990E+02;3.90546e-14;1.77741e-14;-9.990E+02
01:55:53.899;+01:02:52.735;2.58E+20;0.8;-999/-999;3.15867e-14;8.62695e-15;1.50502e-14;7.54312e-15;-9.990E+02;1.47691e-14;9.06743e-15;-9.990E+02;5.62319e-14;2.17333e-14;-9.990E+02
01:56:02.544;+00:57:11.400;2.57E+20;0.8;-999/-999;2.34818e-14;7.4137e-15;4.14088e-15;3.9223e-15;-9.990E+02;1.82986e-14;1.01136e-14;-9.990E+02;4.64174e-14;1.97939e-14;-9.990E+02
01:56:26.160;+01:11:45.039;2.54E+20;0.8;-999/-999;2.73563e-14;8.16156e-15;1.5779e-14;7.79244e-15;-9.990E+02;2.91066e-14;1.2735e-14;-9.990E+02;1.7725e-14;1.25114e-14;-9.990E+02
01:55:54.847;+01:10:24.373;2.57E+20;0.8;-999/-999;4.29692e-14;1.04397e-14;6.8214e-15;5.3034e-15;-9.990E+02;4.01996e-14;1.58711e-14;-9.990E+02;7.64826e-14;2.67581e-14;-9.990E+02
01:56:53.551;+00:54:19.428;2.53E+20;0.8;-999/-999;2.30095e-14;8.00724e-15;1.45915e-14;8.05955e-15;-9.990E+02;2.15545e-14;1.19055e-14;-9.990E+02;1.64105e-14;1.2732e-14;-9.990E+02
01:56:50.157;+00:53:05.057;2.53E+20;0.746;+0.32/-0.22;1.03221e-13;1.624e-14;5.37718e-14;1.39333e-14;-9.990E+02;8.06531e-14;2.08987e-14;-9.990E+02;9.92081e-14;2.95658e-14;-9.990E+02
01:56:18.010;+01:02:13.302;2.55E+20;1.176;+0.35/-0.24;5.16799e-14;7.86339e-15;5.51086e-14;1.38937e-14;-9.990E+02;9.19557e-14;2.09115e-14;-9.990E+02;5.19181e-14;1.8374e-14;-9.990E+02
01:56:19.006;+01:03:15.921;2.55E+20;0.8;-999/-999;3.81301e-14;9.0714e-15;3.63072e-14;1.12399e-14;-9.990E+02;1.78452e-14;9.61955e-15;-9.990E+02;2.71665e-14;1.46443e-14;-9.990E+02
01:56:16.281;+01:02:23.903;2.55E+20;0.8;-999/-999;6.13983e-14;1.11881e-14;3.24703e-14;1.02591e-14;-9.990E+02;9.5771e-14;2.12699e-14;-9.990E+02;4.37551e-14;-3.9818e-11;3.95217e-11
01:56:16.832;+01:03:06.135;2.55E+20;0.671;+0.32/-0.23;8.87559e-14;1.4512e-14;2.67016e-14;9.02202e-15;-9.990E+02;8.17268e-14;1.95308e-14;-9.990E+02;8.49196e-14;2.51752e-14;-9.990E+02
01:56:14.724;+01:03:13.421;2.56E+20;0.8;-999/-999;3.86721e-14;9.0744e-15;2.30112e-14;8.6904e-15;-9.990E+02;5.6542e-14;1.68388e-14;-9.990E+02;4.2377e-14;-3.22837e-11;4.46338e-11
01:56:15.220;+01:03:39.593;2.55E+20;0.8;-999/-999;3.41689e-14;8.76902e-15;2.32184e-14;8.9593e-15;-9.990E+02;3.42575e-14;1.32176e-14;-9.990E+02;1.73803e-14;1.16497e-14;-9.990E+02
01:56:13.091;+01:02:31.761;2.56E+20;0.8;-999/-999;1.87991e-14;6.65456e-15;9.9408e-15;6.1608e-15;-9.990E+02;1.46556e-14;9.08282e-15;-9.990E+02;2.23088e-14;1.38259e-14;-9.990E+02
01:56:11.849;+01:03:07.592;2.56E+20;0.8;-999/-999;2.18391e-14;7.10828e-15;2.08008e-14;8.7744e-15;-9.990E+02;1.02221e-14;7.39151e-15;-9.990E+02;1.55602e-14;1.12514e-14;-9.990E+02
01:56:19.335;+01:06:20.353;2.55E+20;0.8;-999/-999;1.54819e-14;6.0476e-15;1.05229e-14;6.20628e-15;-9.990E+02;1.55243e-14;9.15609e-15;-9.990E+02;7.87957e-15;8.02499e-15;-9.990E+02
01:56:04.912;+01:03:24.039;2.56E+20;0.8;-999/-999;1.57743e-14;6.20084e-15;1.07304e-14;-9.8304e-12;3.9528e-11;1.84628e-14;1.04168e-14;-9.990E+02;2.81041e-14;1.58564e-14;-9.990E+02
01:56:33.672;+00:57:46.794;2.54E+20;0.8;-999/-999;3.32055e-14;8.61498e-15;2.19372e-14;9.15109e-15;-9.990E+02;1.9428e-14;1.04852e-14;-9.990E+02;3.94356e-14;1.84198e-14;-9.990E+02
01:55:59.040;+00:58:48.212;2.57E+20;0.8;-999/-999;3.56614e-14;9.078e-15;4.35464e-15;4.03519e-15;-9.990E+02;5.13111e-14;1.65611e-14;-9.990E+02;3.90546e-14;1.77741e-14;-9.990E+02
01:55:53.899;+01:02:52.735;2.58E+20;0.8;-999/-999;3.15867e-14;8.62695e-15;1.50502e-14;7.54312e-15;-9.990E+02;1.47691e-14;9.06743e-15;-9.990E+02;5.62319e-14;2.17333e-14;-9.990E+02
01:56:02.544;+00:57:11.400;2.57E+20;0.8;-999/-999;2.34818e-14;7.4137e-15;4.14088e-15;3.9223e-15;-9.990E+02;1.82986e-14;1.01136e-14;-9.990E+02;4.64174e-14;1.97939e-14;-9.990E+02
01:56:26.160;+01:11:45.039;2.54E+20;0.8;-999/-999;2.73563e-14;8.16156e-15;1.5779e-14;7.79244e-15;-9.990E+02;2.91066e-14;1.2735e-14;-9.990E+02;1.7725e-14;1.25114e-14;-9.990E+02
01:55:54.847;+01:10:24.373;2.57E+20;0.8;-999/-999;4.29692e-14;1.04397e-14;6.8214e-15;5.3034e-15;-9.990E+02;4.01996e-14;1.58711e-14;-9.990E+02;7.64826e-14;2.67581e-14;-9.990E+02
01:56:53.551;+00:54:19.428;2.53E+20;0.8;-999/-999;2.30095e-14;8.00724e-15;1.45915e-14;8.05955e-15;-9.990E+02;2.15545e-14;1.19055e-14;-9.990E+02;1.64105e-14;1.2732e-14;-9.990E+02
01:56:50.157;+00:53:05.057;2.53E+20;0.746;+0.32/-0.22;1.03221e-13;1.624e-14;5.37718e-14;1.39333e-14;-9.990E+02;8.06531e-14;2.08987e-14;-9.990E+02;9.92081e-14;2.95658e-14;-9.990E+02
22:54:04.297;+00:54:21.907;5.20E+20;0.765;+0.22/-0.17;1.93691e-13;2.23821e-14;1.2054e-13;2.21633e-14;-9.990E+02;1.3437e-13;2.68776e-14;-9.990E+02;1.87015e-13;3.8402e-14;-9.990E+02
22:54:33.522;+01:00:24.133;5.08E+20;0.8;-999/-999;2.80741e-14;8.69624e-15;1.98312e-14;9.7736e-15;-9.990E+02;2.49519e-14;1.22973e-14;-9.990E+02;1.85045e-14;1.27401e-14;-9.990E+02
22:53:59.393;+00:52:38.267;5.22E+20;0.8;-999/-999;4.58198e-14;1.12037e-14;1.87806e-14;9.28642e-15;-9.990E+02;4.68526e-14;1.63491e-14;-9.990E+02;4.62768e-14;1.99202e-14;-9.990E+02
22:53:51.870;+00:59:25.194;5.21E+20;0.8;-999/-999;3.6469e-14;1.02126e-14;8.09529e-15;6.52771e-15;-9.990E+02;5.05354e-14;1.81109e-14;-9.990E+02;2.9942e-14;1.67667e-14;-9.990E+02
22:53:48.838;+00:52:49.502;5.25E+20;0.8;-999/-999;1.86843e-14;7.75077e-15;4.74837e-15;5.12964e-15;-9.990E+02;2.95572e-14;1.45759e-14;-9.990E+02;8.75701e-15;9.46017e-15;-9.990E+02
22:54:51.751;+00:46:25.936;5.06E+20;0.316;+0.11/-0.10;1.35411e-12;9.44328e-14;1.72722e-13;-8.42153e-11;4.20438e-11;8.92857e-13;9.03046e-14;-9.990E+02;1.43164e-12;1.44798e-13;-9.990E+02
22:53:35.003;+01:03:41.270;5.23E+20;0.8;-999/-999;2.16066e-13;2.80177e-14;1.53557e-13;3.14553e-14;-9.990E+02;2.87355e-13;4.90125e-14;-9.990E+02;3.54601e-13;-9.18414e-11;7.14502e-11
22:53:31.668;+00:48:24.788;5.32E+20;0.314;+0.12/-0.11;1.27713e-12;9.22112e-14;2.30075e-13;3.73853e-14;-9.990E+02;6.03755e-13;7.26778e-14;-9.990E+02;1.18082e-12;1.30799e-13;-9.990E+02
01:48:33.809;+01:29:00.908;2.33E+20;1.179;+0.27/-0.20;1.41913e-13;1.7212e-14;2.33775e-13;3.69039e-14;-9.990E+02;1.44085e-13;3.4095e-14;-9.990E+02;1.42537e-13;4.17637e-14;-9.990E+02
01:48:31.803;+01:22:56.674;2.34E+20;0.8;-999/-999;2.88284e-14;1.09551e-14;4.53125e-14;1.72192e-14;-9.990E+02;1.73768e-14;-2.5737e-11;2.91707e-11;1.8554e-14;-3.9267e-11;4.45058e-11
01:49:04.250;+01:24:28.581;2.36E+20;0.8;-999/-999;5.46318e-14;1.45665e-14;1.71974e-14;1.05679e-14;-9.990E+02;5.136e-14;2.28279e-14;-9.990E+02;7.83416e-14;3.48203e-14;-9.990E+02
01:47:56.929;+01:32:10.953;2.31E+20;0.140;+0.16/-0.13;1.21431e-12;1.09834e-13;8.96011e-14;2.38437e-14;-9.990E+02;5.72404e-13;7.97964e-14;-9.990E+02;1.1018e-12;1.46617e-13;-9.990E+02
01:21:28.354;-00:39:14.200;3.87E+20;1.096;+0.21/-0.17;1.13916e-13;1.14961e-14;5.24865e-14;1.3009e-14;-9.990E+02;2.35978e-13;3.08194e-14;-9.990E+02;1.13739e-13;2.5088e-14;-9.990E+02
