,A,A,A,A,B,B,B,B,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO
,RA,DEC,OBJID_A,pos_err,OBJID_B,ALPHA_J2000,DELTA_J2000,MAG_AUTO,Reliability,LR,duplicates,duplicates_LR,duplicates_R
OBJID_A,,,,,,,,,,,,,
2697,23.93149166666666,-0.8039705555555556,2697.0,5.0,10109817.0,23.930591306591587,-0.8039116703563066,19.986141204833984,1.0,0.021805093986276856,,,
2698,23.89037083333332,-0.6910711111111111,2698.0,5.0,10117462.0,23.88970556504289,-0.6904894198799223,21.99211883544922,0.5026998422022471,0.00996884447106004,10117315;10117451,0.004739876103018084;0.005121889332995126,0.23901817065784997;0.258281987139903
2699,23.898012499999997,-0.84941,2699.0,5.0,10106136.0,23.899314109111852,-0.8493591701658563,20.00291633605957,1.0,0.019435323513210496,,,
2701,23.741537499999996,-0.7178908333333334,2701.0,5.0,10115317.0,23.741664309516388,-0.7174432323483791,19.93963050842285,0.5809526848437273,0.02399894854908261,10115056;10115147;10115250;10115275,0.004097614239110476;0.004891193213629281;0.003414659771180416;0.004907228153573058,0.09919267874575763;0.11840318019499114;0.08266011145604801;0.11879134475947584
2702,23.80922916666665,-0.8875752777777778,2702.0,5.0,10102430.0,23.81051498760995,-0.8885908732495236,19.036909103393555,0.8964120110370161,0.029353079711331786,10102281,0.003391996603938259,0.1035879889629839
2703,23.7522625,-0.6831211111111111,2703.0,5.0,10118295.0,23.75341795031653,-0.681747568488557,20.135066986083984,0.40615857329929717,0.02037783949486757,10118044;10117923;10118102,0.007732921600233073;0.0034605798620271707;0.018600785976780818,0.1541278409508051;0.06897415105773305;0.37073943469216475
2704,23.72727499999999,-0.7174944444444444,2704.0,5.0,10115290.0,23.728450475525193,-0.7174411752558797,19.940948486328125,0.4882278586133779,0.020623119214889154,10115331;10115119;10115278,0.013510635714407158;0.004855144231614519;0.0032518678314954145,0.3198482574153071;0.11493977447159859;0.07698410949971655
2705,23.71722916666667,-0.7566583333333333,2705.0,5.0,10112691.0,23.71757077095965,-0.7569783349629134,20.3192195892334,1.0,0.02516333319181826,,,
2706,23.81357916666667,-0.6164227777777778,2706.0,5.0,10124316.0,23.813761029552502,-0.6158180545652839,22.87008857727051,0.587812932241282,0.006892562271746007,10124367,0.004833212874889913,0.41218706775871816
2707,23.77917500000001,-0.9092049999999999,2707.0,5.0,10100653.0,23.779392894922534,-0.9090257990974702,19.40519142150879,1.0,0.03083426492586415,,,
2708,23.724041666666665,-0.6613116666666667,2708.0,5.0,,,,,,,,,
2709,23.82647083333333,-0.5881708333333334,2709.0,5.0,10126915.0,23.825356643032595,-0.5882588541172571,21.488109588623047,0.3603807019906159,0.010241993317175032,10126866;10126773;10126809;10126922,0.007173977060346296;0.0027041118475458607;0.0026866444830788657;0.005613200498282797,0.2524277070886894;0.09514844383324689;0.09453382704200318;0.1975093200454447
2710,23.693187499999997,-0.7807363888888891,2710.0,5.0,10111299.0,23.693605945666896,-0.7811191871867641,18.98794937133789,0.6687817460228672,0.03629044413787484,10111238;10111243;10111278,0.0058435616180311095;0.0064594715588326196;0.005670031451294624,0.10768860604327428;0.11903895832987477;0.10449068960398371
2711,23.82106666666667,-0.5662433333333334,2711.0,5.0,10129072.0,23.82159350823885,-0.5647657845238445,20.509010314941406,1.0,0.013668014625339186,,,
2712,23.747170833333318,-0.5974988888888889,2712.0,5.0,10126114.0,23.74688176192453,-0.5974338520842088,21.00394630432129,1.0,0.014354093889165339,,,
2713,23.659466666666674,-0.7299577777777778,2713.0,5.0,10114308.0,23.66082027863977,-0.7298949962717107,21.67941665649414,0.29829923427923205,0.008051296675545232,10114307;10114166;10114195;10114211,0.0038388663719217593;0.004466040815156043;0.005852960473214518;0.00478150727952627,0.14222937563867705;0.1654660869058868;0.216851234997904;0.17715406817830004
2714,23.68529583333333,-0.5836094444444445,2714.0,5.0,10127398.0,23.685670814499264,-0.5833365730989851,20.45120620727539,0.7314383395116841,0.020914573039655337,10127117;10127431,0.003485374581963954;0.004193813342043245,0.12189283481782025;0.14666882567049566
2715,5.370200000000012,-0.8448533333333333,2715.0,5.0,15430109.0,5.370968858301038,-0.8446874537642265,17.35165023803711,1.0,0.042606747305367745,,,
2716,5.3928333333333285,-0.8097350000000001,2716.0,5.0,15432877.0,5.392131253037803,-0.8096540120556466,22.713144302368164,0.4924827518714124,0.007161346352361726,15432913;15432919,0.003740563603342491;0.0036394040804705132,0.2572369728098171;0.2502802753187705
2717,5.372683333333328,-0.9135452777777778,2717.0,5.0,,,,,,,,,
2718,5.346533333333326,-0.8264858333333334,2718.0,5.0,,,,,,,,,
2719,5.339691666666653,-0.8339530555555555,2719.0,5.0,,,,,,,,,
2720,5.4392,-0.9142908333333334,2720.0,5.0,15422820.0,5.439721007956743,-0.915199864146364,20.57162094116211,1.0,0.015615509311834069,,,
2721,5.347966666666679,-0.8194336111111111,2721.0,5.0,,,,,,,,,
2722,5.3515625,-0.8115586111111112,2722.0,5.0,15432421.0,5.351860945066122,-0.8126696171470694,23.17878723144531,0.6046883085398516,0.006203300136063188,15432593,0.004055373710372466,0.3953116914601485
2723,5.332208333333341,-0.8375169444444445,2723.0,5.0,,,,,,,,,
2724,5.337270833333322,-0.8279941666666667,2724.0,5.0,15430654.0,5.337513004998526,-0.8290688407162254,21.73141860961914,0.38004699099280226,0.008629335414627352,15430566;15430755;15430890,0.00350399854155494;0.0073313783219587075;0.0032412572970549882,0.15432058648500568;0.322883297173423;0.14274912534876905
2725,5.457337499999994,-0.9172633333333332,2725.0,5.0,15422976.0,5.458976765996014,-0.9173575058986472,17.751934051513672,1.0,0.024593592761063418,,,
2726,5.4759916666666575,-0.9056597222222222,2726.0,5.0,15423555.0,5.476565579710406,-0.9054026971658812,20.333053588867188,0.8559979118865106,0.02429959654060977,15423372,0.0040878518435300305,0.14400208811348936
2727,5.3069500000000005,-0.8397319444444444,2727.0,5.0,15429378.0,5.308396890346585,-0.8401973471723112,23.118318557739254,0.5708579000086756,0.005365919478361271,15429502,0.0040338269003429945,0.4291420999913243
2728,5.455554166666674,-0.7706833333333334,2728.0,5.0,15436935.0,5.455287232415843,-0.7703780664045544,21.849796295166016,1.0,0.010206477051120284,,,
2729,5.356983333333347,-0.7348808333333333,2729.0,5.0,,,,,,,,,
2730,5.259254166666665,-0.8330561111111111,2730.0,5.0,15248739.0,5.257884287393772,-0.8335140128300954,24.332563400268555,1.0,0.0038658608194352653,,,
2731,5.553741666666667,-0.8091044444444445,2731.0,5.0,15433459.0,5.554149339473317,-0.8090391862326765,18.586870193481445,0.5666430617131405,0.04033993335336241,15432681;15432682;15432955;15433024;15433049,0.006445176132874753;0.010081231558219975;0.005523093651404354;0.003883939383263478;0.004917709124827243,0.09053347473882721;0.1416080652873155;0.07758125600619793;0.05455654287681718;0.06907759937770176
2732,5.557358333333327,-0.8147480555555556,2732.0,5.0,15432161.0,5.558777732765037,-0.8152007185244676,23.27552032470703,1.0,0.005415834730414804,,,
2733,5.423829166666678,-1.0360613888888892,2733.0,5.0,,,,,,,,,
2734,5.466783333333326,-1.02257,2734.0,5.0,,,,,,,,,
2735,5.550191666666677,-0.7432108333333333,2735.0,5.0,15439717.0,5.5509123708711146,-0.7421178347512231,19.55975151062012,0.35295945119127153,0.026160000410030294,15439408;15439405;15439462;15439463;15439544,0.008165348627584593;0.002127621950778659;0.0050897677147035926;0.02433769568267809;0.008235729161447587,0.11016960723259878;0.028706585027475865;0.06867284369705222;0.32837230798072037;0.11111920487088116
2736,5.61762916666666,-0.97534,2736.0,5.0,,,,,,,,,
2737,-43.31843333333336,-1.0497836111111112,2737.0,5.0,,,,,,,,,
2738,-43.229204166666705,-1.1254977777777777,2738.0,5.0,,,,,,,,,
2739,-43.24898333333334,-0.9839938888888888,2739.0,5.0,,,,,,,,,
2740,-43.282170833333396,-0.9635205555555556,2740.0,5.0,,,,,,,,,
2741,-43.16230416666673,-1.0356561111111109,2741.0,5.0,,,,,,,,,
2742,-43.22122500000007,-0.9060997222222222,2742.0,5.0,,,,,,,,,
2743,18.084091666666666,-1.5210772222222222,2743.0,5.0,,,,,,,,,
2745,30.46579166666666,1.4831052777777778,2745.0,5.0,,,,,,,,,
2750,-48.18241666666666,0.02461638888888889,2750.0,5.0,,,,,,,,,
2751,-48.16163333333333,0.00307,2751.0,5.0,,,,,,,,,
2769,28.752458333333326,0.8301830555555555,2769.0,5.0,12455322.0,28.751110068242603,0.8309894683795008,20.0787296295166,0.4666122455492145,0.019775774430567248,12455140;12454996;12455195;12455235,0.006960236797332004;0.005861824721915213;0.006458920188462825;0.0033248457575123444,0.1642277895593999;0.13831059846035576;0.15239915197977644;0.0784502144512534
2770,28.868995833333315,0.6934902777777778,2770.0,5.0,12440720.0,28.869463643892065,0.6938478015858983,17.971851348876953,1.0,0.03221695539626053,,,
2771,21.434362499999988,-1.3787747222222222,2771.0,5.0,,,,,,,,,
2772,21.501949999999994,-1.3442561111111107,2772.0,5.0,,,,,,,,,
2773,21.399849999999983,-1.4292519444444445,2773.0,5.0,,,,,,,,,
2774,21.522645833333346,-1.4480438888888894,2774.0,5.0,,,,,,,,,
2775,21.54757916666665,-1.1986475,2775.0,5.0,,,,,,,,,
2805,57.05147083333333,-1.0044063888888888,2805.0,5.0,,,,,,,,,
2807,57.372275,-0.9671638888888888,2807.0,5.0,,,,,,,,,
2813,57.07760833333333,-1.1250463888888889,2813.0,5.0,,,,,,,,,
2853,57.24265,-1.1448386111111108,2853.0,5.0,,,,,,,,,
2856,57.03704583333331,-1.0381205555555555,2856.0,5.0,,,,,,,,,
2859,57.33354166666666,-1.1249738888888892,2859.0,5.0,,,,,,,,,
2860,57.028645833333314,-1.0505197222222222,2860.0,5.0,,,,,,,,,
2864,57.352375,-1.1753924999999998,2864.0,5.0,,,,,,,,,
2865,38.37294583333332,0.9711133333333334,2865.0,5.0,,,,,,,,,
2866,38.54400416666667,0.9746483333333332,2866.0,5.0,,,,,,,,,
2869,38.34339583333332,0.8500141666666666,2869.0,5.0,14592406.0,38.344175653035975,0.8498670342653504,20.179929733276367,0.5344896168297354,0.030019142548554624,14592172;14592247;14592405;14592423,0.005359372220323675;0.006802963508170467;0.010384642798562636;0.003598005603985803,0.09542340524401993;0.12112648963598657;0.18489814428709128;0.06406234400316696
2870,38.49721249999999,0.7997177777777777,2870.0,5.0,14586061.0,38.497615904524864,0.7986903358317959,20.89633178710937,0.7327773924514135,0.014922806715135335,14586150;14586284,0.0018713666660122475;0.0035705470221566006,0.09189257838809403;0.1753300291604926
2871,38.535791666666654,1.104793888888889,2871.0,5.0,,,,,,,,,
2872,38.61624166666667,1.0000847222222222,2872.0,5.0,,,,,,,,,
2873,38.465383333333335,1.1367694444444445,2873.0,5.0,,,,,,,,,
2874,38.62214166666666,1.0563975,2874.0,5.0,,,,,,,,,
2875,38.59630416666667,0.7703194444444444,2875.0,5.0,14792593.0,38.596892434411224,0.7703959272747052,21.88458251953125,0.7880073408074615,0.010314254819731292,14792485,0.0027747791087628275,0.21199265919253854
2883,-30.938079166666736,-0.6180338888888889,2883.0,5.0,3515995.0,-30.938511853959714,-0.6179160903331012,18.193187713623047,1.0,0.03399871580374171,,,
2884,-30.972187500000015,-0.6829766666666667,2884.0,5.0,3507784.0,-30.971021057056646,-0.6837652345586164,24.51227569580078,0.5016489518805264,0.003349516401993808,3508023,0.003327496256833664,0.49835104811947367
2885,-30.936533333333394,-0.5163755555555556,2885.0,5.0,3528204.0,-30.93674338896244,-0.5160451296221211,18.48457908630371,1.0,0.04485838510368941,,,
2886,-30.92241250000001,-0.5134319444444444,2886.0,5.0,3528357.0,-30.921527866587496,-0.5133978337731702,20.92988395690918,0.6720966532549868,0.015025686819207802,3528097;3528404,0.0022927082810225005;0.005038042394939315,0.102552487690307;0.22535085905470606
2887,-31.095400000000037,-0.6489838888888888,2887.0,5.0,3512568.0,-31.096391416019912,-0.6485592936412861,19.1474609375,0.5308435625980219,0.032190491876911156,3512206,0.028449768540614557,0.4691564374019782
2888,-31.041104166666685,-0.5063747222222222,2888.0,5.0,3529352.0,-31.0415385156063,-0.5059816037242363,18.317642211914066,0.8442101697287246,0.035629919027936635,3529157,0.00657511510400923,0.15578983027127538
2889,-30.94278750000001,-0.4667125,2889.0,5.0,,,,,,,,,
2890,-30.945550000000022,-0.7739,2890.0,5.0,3498079.0,-30.94677260283993,-0.7742748618273091,20.660551071166992,0.6919603858632587,0.015484230847333245,3497870;3498132,0.003664467863709294;0.003228638436684225,0.16375799495345916;0.14428161918328208
2891,-30.87979166666668,-0.4821463888888889,2891.0,5.0,3531717.0,-30.87937394096872,-0.480961134333064,21.991912841796875,0.7106558601834664,0.008991311079600202,3531605,0.0036608199775882396,0.2893441398165336
2892,-30.889254166666717,-0.4605925,2892.0,5.0,3534293.0,-30.88897390791061,-0.4601308011471509,20.559080123901367,0.29565725567622586,0.017218784772773138,3534024;3533924;3534011;3534102;3534156;3534242;3534251;3534291,0.004073362716921251;0.0038090426223718844;0.0038484972604892814;0.005456607761968902;0.002596109710743093;0.00644355647980457;0.008947370897368651;0.0058456740667518076,0.06994217409367345;0.0654036334936355;0.06608109419620106;0.09369335278272914;0.04457682017876142;0.11063987678306766;0.15363192931107783;0.100373863484628
2893,-30.880250000000053,-0.4648761111111111,2893.0,5.0,3533632.0,-30.8804356106549,-0.464846834872303,21.95551300048828,0.45534729294146375,0.011289992410256243,3533542;3533560;3533694,0.002788705891595984;0.008417446653616694;0.002298100196017251,0.11247391782075802;0.3394919507405189;0.0926868384972592
2894,-31.094891666666683,-0.4790591666666667,2894.0,5.0,3532016.0,-31.095895392350197,-0.4791337353935226,20.81598472595215,0.45750596238028113,0.015280064683289607,3531770;3532029,0.006171609973234699;0.011946938563271822,0.184786414113046;0.35770762350667296
2933,-26.910987500000033,0.5589969444444445,2933.0,5.0,16480933.0,-26.910649554129012,0.5596157751817221,21.304927825927734,0.8819527422226839,0.013323977504305114,16480919,0.0017833824101572274,0.11804725777731605
2934,-26.890008333333412,0.5477530555555555,2934.0,5.0,16478866.0,-26.889969260796022,0.5487131945479531,19.38162422180176,0.6058404874309049,0.02625760737457414,16478196;16478088;16478458;16478613,0.004352848394394938;0.0029275036338429;0.004237396111078892;0.005565437845629822,0.1004330575651252;0.06754614779564976;0.09776923269329266;0.1284110745150275
2936,-26.837391666666694,0.5048625,2936.0,5.0,16471296.0,-26.837278262046993,0.5048487613757658,18.57195281982422,0.7497521766011978,0.04341070966950863,16470176;16470411,0.005747924618673842;0.008741443930062313,0.0992731753661539;0.15097464803264832
2937,-26.892566666666713,0.6045191666666666,2937.0,5.0,16489920.0,-26.892416233491698,0.6044100857499558,20.755390167236328,0.554015160373138,0.017154157312616932,16489687;16489771,0.006592014359211064;0.007217163882136511,0.21289742339684817;0.23308741623001383
2939,-26.893054166666733,0.3720972222222222,2939.0,5.0,16447053.0,-26.892555113025765,0.3724938993963932,24.55560302734375,0.569120219837352,0.003983166424262462,16447330,0.003015647333225903,0.43087978016264794
2940,-26.792212500000065,0.4676447222222223,2940.0,5.0,16462877.0,-26.794083401845906,0.4679742196660541,23.08925437927246,1.0,0.004471447467773749,,,
2941,-26.840404166666698,0.6396869444444444,2941.0,5.0,16495305.0,-26.840731773694014,0.6380315203816802,23.075143814086914,0.36281587608284965,0.004885299840944395,16495720;16495541;16495700,0.0023884600423686145;0.0032548786979897117;0.002936317510720187,0.17738342598707904;0.24172961840685175;0.21807107952321952
2945,-26.702370833333422,0.3982566666666667,2945.0,5.0,16451964.0,-26.70108942103945,0.397911059085776,18.07952880859375,0.624522022353822,0.025765924303834037,16451280;16451474;16451740,0.0051968149906385435;0.005756183405916724;0.004538108087287858,0.12596192434165068;0.13952005987876392;0.10999599342576348
2958,1.8972291666666763,0.7955577777777778,2958.0,5.0,11874149.0,1.8981033337416404,0.7958241580488661,16.695003509521484,0.8835405981242468,0.25250392787495546,11873105,0.03328251862339484,0.11645940187575328
2959,1.8231333333333453,0.778115,2959.0,5.0,11872519.0,1.8226790141828604,0.7786792500153452,16.661731719970707,0.9191206210113283,0.3211790118556144,11870979;11871094,0.00828086014405879;0.019981762224803457,0.023697405612346914;0.05718197337632481
2960,1.942949999999996,0.8694913888888889,2960.0,5.0,11881082.0,1.9437715799628097,0.8704446002745496,20.17444610595703,1.0,0.02647726204155805,,,
2961,1.8637416666666693,0.6677127777777777,2961.0,5.0,,,,,,,,,
2962,1.8610874999999965,0.9196733333333332,2962.0,5.0,,,,,,,,,
2963,2.064729166666666,0.7537919444444444,2963.0,5.0,11868406.0,2.0653119257234067,0.7544791978771017,19.61440086364746,0.48387649716634296,0.02965518617184694,11868381;11868011;11868066;11868277;11868346,0.013510897842838975;0.0026771312612134104;0.004452274661368296;0.005885903009160473;0.005105291456539161,0.22045405089959202;0.04368210300970034;0.0726466883425127;0.09603885520156319;0.08330180538028883
2964,2.055974999999989,0.7193263888888889,2964.0,5.0,,,,,,,,,
2965,1.7998833333333266,0.6672652777777778,2965.0,5.0,,,,,,,,,
2966,1.7911041666666565,0.8914099999999999,2966.0,5.0,,,,,,,,,
2967,1.959704166666654,0.9702436111111112,2967.0,5.0,,,,,,,,,
2976,19.42092500000001,0.33929166666666666,2976.0,5.0,10033208.0,19.421320294065207,0.3406545405153517,20.036863327026367,0.3961818299886022,0.01920498840135955,10032795;10032791;10032860;10033065;10033168,0.0042204287248341155;0.003906750209939647;0.005341553221215637;0.003415600814587044;0.012385865897283448,0.08706369098472745;0.08059278220510017;0.1101914922277648;0.0704608070025109;0.2555093975912945
2977,19.495079166666674,0.3379561111111111,2977.0,5.0,10228008.0,19.494126517113052,0.33964199052580696,23.72273826599121,1.0,0.0035951862092537096,,,
2978,-34.772795833333305,0.4276038888888889,2978.0,5.0,,,,,,,,,
2979,-34.864120833333345,0.4384661111111111,2979.0,5.0,3854785.0,-34.86462876115986,0.4386574632499904,19.57466125488281,0.7523596303611978,0.031907577636734616,3854493;3854652;3854716,0.0030936761713713846;0.003419531216525015;0.003989222568966494,0.072946843137053;0.08063029012617412;0.09406323637557502
2980,-34.666212500000036,0.4699977777777778,2980.0,5.0,3858537.0,-34.66571366437438,0.4692934310543597,18.20709228515625,0.6921988560685121,0.03205447689674665,3857959;3857971,0.0077112055162906566;0.006542508673562779,0.1665192557806906;0.14128188815079723
2981,19.672050000000013,-0.8682002777777779,2981.0,5.0,,,,,,,,,
2982,19.515150000000006,-0.7460680555555556,2982.0,5.0,,,,,,,,,
2983,19.720750000000013,-1.0021377777777778,2983.0,5.0,,,,,,,,,
2984,19.730425,-1.0003169444444444,2984.0,5.0,,,,,,,,,
2985,-22.61537083333332,-0.2058930555555556,2985.0,5.0,,,,,,,,,
2986,-22.77261666666675,-0.22376,2986.0,5.0,2687076.0,-22.77180150244294,-0.22358736950598534,22.61802101135254,0.7216200881757894,0.007340869272514818,2686983,0.002831892534978761,0.27837991182421074
2987,-22.626875000000037,-0.14574444444444445,2987.0,5.0,2695095.0,-22.627670815221396,-0.14506381015629233,24.13161849975586,1.0,0.0040250553306679865,,,
2988,-22.790316666666737,-0.015910555555555556,2988.0,5.0,,,,,,,,,
2989,-22.658195833333373,-0.0014697222222222225,2989.0,5.0,,,,,,,,,
2996,39.76677916666665,-0.7357852777777777,2996.0,5.0,13512098.0,39.76703854824021,-0.7363219781525843,19.97418785095215,0.5791193711725032,0.023237686915916853,13512043,0.01688821470755864,0.42088062882749677
2997,39.743949999999984,-0.6832116666666667,2997.0,5.0,13516995.0,39.74307985364789,-0.6823957248976091,20.9034481048584,0.4280416652382514,0.01442236203035466,13516945;13516704;13516849;13516876,0.007249257047467316;0.00331435827204258;0.001878048513613578;0.006829801634195625,0.2151508921913905;0.09836692706613416;0.05573865164897754;0.20270186385524644
